"kdsatker","kddept","kdmak","thang","volume"
"009687","006","425233","2022",1.000
"009691","006","425131","2022",1.000
"009691","006","425233","2022",1.000
"009709","006","425131","2022",1461804.000
"009709","006","425233","2022",154000.000
"009709","006","425236","2022",8000000.000
"009709","006","425237","2022",4800000.000
"009709","006","425246","2022",50000000.000
"009713","006","425233","2022",100000.000
"009713","006","425912","2022",15000000.000
"009720","006","425131","2022",1.000
"009720","006","425233","2022",1.000
"009720","006","425237","2022",1.000
"009720","006","425238","2022",1.000
"009734","006","425131","2022",1.000
"009734","006","425233","2022",1.000
"009734","006","425236","2022",1.000
"009734","006","425238","2022",1.000
"009734","006","425249","2022",1.000
"009741","006","425131","2022",12.000
"009741","006","425233","2022",1.000
"009741","006","425236","2022",4.000
"009741","006","425237","2022",2.000
"009741","006","425238","2022",1.000
"009741","006","425246","2022",2.000
"009741","006","425249","2022",2.000
"009755","006","425131","2022",161600000.000
"009755","006","425233","2022",51000000.000
"009755","006","425236","2022",31000000.000
"009755","006","425237","2022",31000000.000
"009755","006","425238","2022",165780000.000
"009755","006","425239","2022",51000000.000
"009755","006","425243","2022",51000000.000
"009755","006","425246","2022",51000000.000
"009755","006","425249","2022",51000000.000
"009755","006","425911","2022",31620000.000
"009762","006","425131","2022",1.000
"009762","006","425233","2022",1.000
"009762","006","425236","2022",1.000
"009762","006","425237","2022",1.000
"009762","006","425238","2022",1.000
"009776","006","425131","2022",600000.000
"009776","006","425233","2022",25000000.000
"009776","006","425236","2022",120000000.000
"009776","006","425237","2022",1020000000.000
"009776","006","425238","2022",35000000.000
"009776","006","425239","2022",3500000.000
"009776","006","425241","2022",110000000.000
"009776","006","425246","2022",120000000.000
"009776","006","425249","2022",70000000.000
"009802","006","425131","2022",1.000
"009802","006","425233","2022",1.000
"009802","006","425236","2022",1.000
"009802","006","425237","2022",1.000
"009802","006","425238","2022",1.000
"009802","006","425239","2022",1.000
"009802","006","425249","2022",1.000
"009819","006","425233","2022",1.000
"009819","006","425237","2022",1.000
"009819","006","425238","2022",1.000
"009823","006","425131","2022",12.000
"009823","006","425233","2022",2.000
"009823","006","425236","2022",2.000
"009823","006","425237","2022",10.000
"009823","006","425243","2022",1.000
"009823","006","425245","2022",1.000
"009823","006","425246","2022",1.000
"009823","006","425249","2022",1.000
"010082","018","425289","2022",144.000
"015118","019","425283","2022",6292.000
"015404","024","425311","2022",30302.000
"015404","024","425313","2022",1005.000
"015405","066","425699","2022",100.000
"015413","022","425131","2022",1.000
"015413","022","425519","2022",15990.000
"015514","024","424111","2022",8745.000
"015514","024","424112","2022",8088.000
"015514","024","424119","2022",1.000
"015515","066","425699","2022",100.000
"017202","065","425131","2022",1.000
"017216","083","425122","2022",1.000
"017216","083","425421","2022",2200.000
"017216","083","425432","2022",5.000
"017216","083","425435","2022",1350.000
"017216","083","425791","2022",1.000
"017216","083","425911","2022",1.000
"017216","083","425912","2022",1.000
"017216","083","425913","2022",1.000
"017220","088","425429","2022",140010.000
"017312","055","425122","2022",1.000
"017312","055","425131","2022",1.000
"017312","055","425137","2022",1.000
"017326","068","425131","2022",1.000
"018576","054","425122","2022",1.000
"018576","054","425131","2022",1.000
"018576","054","425432","2022",14324674.000
"018576","054","425435","2022",199671389.000
"018576","054","425764","2022",1.000
"018576","054","425811","2022",1.000
"018576","054","425911","2022",1.000
"018576","054","425912","2022",1.000
"018576","054","425913","2022",1.000
"018576","054","425931","2022",1.000
"018576","054","425999","2022",1.000
"018580","054","425131","2022",1.000
"018580","054","425435","2022",1.000
"018597","054","425122","2022",1.000
"018597","054","425131","2022",1.000
"018597","054","425435","2022",168.000
"018602","054","425122","2022",1.000
"018619","054","425122","2022",1.000
"018619","054","425435","2022",4.000
"018623","054","425131","2022",1.000
"018630","054","425131","2022",1.000
"018651","054","425131","2022",1.000
"018665","054","425131","2022",1.000
"018672","054","425131","2022",1.000
"018686","054","425131","2022",1.000
"018690","054","425131","2022",1.000
"018708","054","425131","2022",1.000
"018712","054","425131","2022",1.000
"018729","054","425131","2022",1.000
"018733","054","425131","2022",1.000
"018740","054","425122","2022",1.000
"018754","054","425131","2022",1.000
"018761","054","425131","2022",1.000
"018775","054","425131","2022",1.000
"018782","054","425122","2022",1.000
"018782","054","425131","2022",1.000
"018796","054","425131","2022",1.000
"018801","054","425131","2022",1.000
"018818","054","425131","2022",1.000
"018822","054","425131","2022",1.000
"018839","054","425131","2022",1.000
"018843","054","425435","2022",20.000
"018850","054","425131","2022",1.000
"018864","054","425122","2022",1.000
"018864","054","425131","2022",1.000
"018871","054","425131","2022",1.000
"018885","054","425131","2022",1.000
"018892","054","425131","2022",1.000
"018907","054","425122","2022",1.000
"018907","054","425435","2022",8.000
"018911","054","425131","2022",1.000
"018928","054","425131","2022",1.000
"018932","054","425131","2022",1.000
"018949","054","425122","2022",1.000
"018949","054","425131","2022",1.000
"018953","054","425122","2022",1.000
"018960","054","425122","2022",1.000
"018960","054","425131","2022",1.000
"018974","054","425131","2022",1.000
"018981","054","425131","2022",1.000
"018995","054","425131","2022",1.000
"019000","054","425131","2022",1.000
"019014","054","425122","2022",1.000
"019014","054","425131","2022",1.000
"019021","054","425131","2022",1.000
"019035","054","425131","2022",1.000
"019042","054","425131","2022",1.000
"019056","054","425122","2022",1.000
"019060","054","425131","2022",1.000
"019077","054","425122","2022",1.000
"019081","054","425131","2022",1.000
"019098","054","425131","2022",1.000
"019103","054","425131","2022",1.000
"019110","054","425122","2022",1.000
"019124","054","425122","2022",1.000
"019124","054","425131","2022",1.000
"019131","054","425122","2022",1.000
"019131","054","425131","2022",1.000
"019145","054","425122","2022",1.000
"019145","054","425131","2022",1.000
"019152","054","425122","2022",1.000
"019152","054","425131","2022",1.000
"019166","054","425131","2022",1.000
"019170","054","425122","2022",1.000
"019170","054","425131","2022",1.000
"019187","054","425122","2022",1.000
"019187","054","425131","2022",1.000
"019191","054","425122","2022",1.000
"019191","054","425131","2022",1.000
"019209","054","425122","2022",1.000
"019209","054","425131","2022",1.000
"019209","054","425432","2022",1.000
"019209","054","425435","2022",20000.000
"019220","054","425122","2022",1.000
"019220","054","425131","2022",1.000
"019234","054","425131","2022",1.000
"019241","054","425131","2022",1.000
"019255","054","425131","2022",1.000
"019262","054","425131","2022",1.000
"019262","054","425435","2022",20000.000
"019276","054","425131","2022",1.000
"019297","054","425131","2022",1.000
"019323","054","425131","2022",1.000
"019330","054","425131","2022",1.000
"019351","054","425131","2022",1.000
"019372","054","425131","2022",1.000
"019386","054","425131","2022",1.000
"019390","054","425131","2022",1.000
"019408","054","425131","2022",1.000
"019440","054","425131","2022",1.000
"019454","054","425131","2022",1.000
"019461","054","425131","2022",1.000
"019475","054","425131","2022",1.000
"019518","054","425435","2022",2.000
"019522","054","425131","2022",1.000
"019543","054","425131","2022",1.000
"019550","054","425131","2022",1.000
"019571","054","425131","2022",1.000
"019585","054","425131","2022",1.000
"019607","054","425131","2022",1.000
"019628","054","425131","2022",1.000
"019632","054","425131","2022",1.000
"019649","054","425131","2022",1.000
"019653","054","425131","2022",1.000
"019660","054","425131","2022",1.000
"019674","054","425131","2022",1.000
"019681","054","425131","2022",1.000
"019695","054","425131","2022",1.000
"019721","054","425131","2022",1.000
"019738","054","425131","2022",1.000
"019742","054","425131","2022",1.000
"019759","054","425131","2022",1.000
"019763","054","425122","2022",1.000
"019763","054","425131","2022",1.000
"019770","054","425122","2022",1.000
"019791","054","425131","2022",1.000
"019806","054","425131","2022",1.000
"019827","054","425131","2022",1.000
"019831","054","425131","2022",1.000
"019852","054","425131","2022",1.000
"019869","054","425131","2022",1.000
"019873","054","425122","2022",1.000
"019894","054","425131","2022",1.000
"019902","054","425131","2022",1.000
"019920","054","425122","2022",1.000
"019920","054","425131","2022",1.000
"019937","054","425131","2022",1.000
"019937","054","425435","2022",50803.000
"019941","054","425131","2022",1.000
"019962","054","425131","2022",1.000
"019979","054","425131","2022",1.000
"019983","054","425131","2022",1.000
"019990","054","425131","2022",1.000
"020072","018","425112","2022",16000.000
"020072","018","425151","2022",304.000
"020505","088","425421","2022",180.000
"020558","066","425699","2022",150.000
"020650","027","425131","2022",1.000
"020761","066","425699","2022",200.000
"021140","022","425131","2022",1.000
"021140","022","425513","2022",1557578.000
"021140","022","425514","2022",1401072.000
"021140","022","425515","2022",9258.000
"021212","026","425421","2022",40.000
"022209","056","425341","2022",8790.000
"025137","066","425699","2022",40.000
"025227","018","425131","2022",1.000
"025447","066","425699","2022",100.000
"025734","022","425511","2022",10681.000
"026118","066","425699","2022",150.000
"027050","076","425113","2022",1.000
"027050","076","425122","2022",1.000
"027050","076","425129","2022",1.000
"027050","076","425131","2022",1.000
"027050","076","425764","2022",1.000
"027114","010","425421","2022",850.000
"027177","010","425421","2022",250.000
"027753","010","425129","2022",1.000
"027753","010","425131","2022",1.000
"028449","010","425131","2022",1.000
"028830","010","425131","2022",235.000
"028830","010","425313","2022",1396.000
"029027","018","425112","2022",9500.000
"029027","018","425289","2022",30000.000
"029027","018","425691","2022",350.000
"029102","018","425289","2022",9100000.000
"029102","018","425691","2022",5500.000
"030952","027","425131","2022",1.000
"031558","027","425131","2022",1.000
"031665","032","425839","2022",690.000
"031963","066","425699","2022",150.000
"032057","066","425699","2022",50.000
"035170","033","425133","2022",1.000
"035170","033","425286","2022",625.000
"035170","033","425692","2022",20.000
"035636","026","425421","2022",51.000
"035659","024","425285","2022",56092.000
"035665","066","425699","2022",120.000
"039012","018","425112","2022",45000.000
"039012","018","425289","2022",1000200.000
"039012","018","425691","2022",17500000.000
"039092","018","425112","2022",7200.000
"039092","018","425289","2022",14500000.000
"039092","018","425691","2022",5000.000
"039729","010","425131","2022",1.000
"039733","056","425341","2022",16254.000
"040005","024","425313","2022",1557.000
"040005","024","425315","2022",11605.000
"040173","066","425699","2022",10.000
"040256","066","425699","2022",20.000
"049025","018","425112","2022",2500.000
"049025","018","425289","2022",325000.000
"049059","018","425112","2022",4200.000
"049059","018","425289","2022",3500000.000
"049059","018","425691","2022",500.000
"051102","026","425151","2022",10.000
"051159","022","424112","2022",79105.000
"051447","060","424111","2022",1.000
"052858","066","425699","2022",65.000
"055235","006","425233","2022",1.000
"055235","006","425236","2022",1.000
"055235","006","425237","2022",1.000
"055235","006","425238","2022",1.000
"055235","006","425247","2022",1.000
"055925","060","424111","2022",1.000
"059000","018","425112","2022",12000.000
"059000","018","425289","2022",135000.000
"059106","018","425289","2022",5005000.000
"059106","018","425691","2022",20000.000
"060534","066","425699","2022",200.000
"060728","025","425411","2022",67500000.000
"060728","025","425412","2022",4815416667.000
"060728","025","425419","2022",188000000.000
"061201","056","425341","2022",4525.000
"061301","056","425341","2022",2045.000
"061331","066","425699","2022",100.000
"061818","066","425699","2022",200.000
"061820","056","425341","2022",2422.000
"065106","026","425421","2022",17.000
"065135","032","425839","2022",20.000
"065136","033","425692","2022",1.000
"065137","066","425699","2022",200.000
"065301","056","425341","2022",13648.000
"065501","025","425411","2022",40000000.000
"065501","025","425412","2022",3799900000.000
"069264","018","425289","2022",1000000.000
"069264","018","425691","2022",700.000
"070161","027","425131","2022",1.000
"070258","066","425699","2022",90.000
"070545","066","425699","2022",70.000
"070639","066","425699","2022",10.000
"072113","060","425276","2022",1.000
"072117","066","425699","2022",10.000
"072412","025","425351","2022",950.000
"072510","025","425351","2022",1610.000
"075345","066","425699","2022",40.000
"075540","066","425699","2022",50.000
"079025","018","425112","2022",12000.000
"079025","018","425289","2022",18200.000
"079025","018","425691","2022",770000.000
"079076","018","425112","2022",3500.000
"079076","018","425289","2022",6000000.000
"079076","018","425691","2022",2500.000
"081240","066","425699","2022",65.000
"089009","018","425112","2022",9000.000
"089009","018","425289","2022",1000600.000
"089009","018","425691","2022",6530000.000
"089076","018","425112","2022",4600.000
"089076","018","425289","2022",650.000
"089076","018","425691","2022",700.000
"089378","026","425151","2022",51.000
"089378","026","425421","2022",112.000
"090261","025","425411","2022",50000000.000
"090261","025","425412","2022",6387096667.000
"090261","025","425419","2022",210000000.000
"091236","066","425699","2022",30.000
"091317","025","425351","2022",1020.000
"091323","060","425276","2022",1.000
"091324","056","425341","2022",2404.000
"097102","013","425218","2022",1842951.000
"097450","005","425131","2022",1.000
"097467","005","425131","2022",1.000
"097471","005","425131","2022",1.000
"097488","005","425131","2022",1.000
"097492","005","425131","2022",1.000
"097500","005","425131","2022",1.000
"097514","005","425131","2022",1.000
"097521","005","425131","2022",1.000
"097535","005","425131","2022",1.000
"097542","005","425131","2022",1.000
"097556","005","425131","2022",1.000
"097560","005","425131","2022",1.000
"097577","005","425131","2022",1.000
"097598","005","425131","2022",1.000
"097603","005","425131","2022",1.000
"097610","005","425131","2022",1.000
"097624","005","425131","2022",1.000
"097631","005","425131","2022",1.000
"097645","005","425131","2022",1.000
"097652","005","425131","2022",1.000
"097666","005","425131","2022",1.000
"097670","005","425131","2022",1.000
"097687","005","425131","2022",1.000
"097691","005","425131","2022",1.000
"097709","005","425131","2022",1.000
"097713","005","425131","2022",1.000
"097720","005","425131","2022",1.000
"097734","005","425131","2022",1.000
"097741","005","425131","2022",1.000
"097755","005","425131","2022",1.000
"097762","005","425131","2022",1.000
"097776","005","425131","2022",1.000
"097780","005","425131","2022",1.000
"097797","005","425131","2022",1.000
"097802","005","425131","2022",1.000
"097819","005","425131","2022",1.000
"097823","005","425131","2022",1.000
"097830","005","425131","2022",1.000
"097844","005","425131","2022",1.000
"097851","005","425131","2022",1.000
"097865","005","425131","2022",1.000
"097872","005","425131","2022",1.000
"097886","005","425131","2022",1.000
"097890","005","425131","2022",1.000
"097908","005","425131","2022",1.000
"097912","005","425131","2022",1.000
"097929","005","425131","2022",1.000
"097933","005","425131","2022",1.000
"097940","005","425131","2022",1.000
"097954","005","425131","2022",1.000
"097961","005","425131","2022",1.000
"097975","005","425131","2022",1.000
"097982","005","425131","2022",1.000
"097996","005","425131","2022",1.000
"098001","005","425131","2022",1.000
"098015","005","425131","2022",1.000
"098022","005","425131","2022",1.000
"098036","005","425131","2022",1.000
"098040","005","425131","2022",1.000
"098057","005","425131","2022",1.000
"098061","005","425131","2022",1.000
"098078","005","425131","2022",1.000
"098082","005","425131","2022",1.000
"098104","005","425131","2022",1.000
"098111","005","425131","2022",1.000
"098125","005","425131","2022",1.000
"098132","005","425131","2022",1.000
"098146","005","425131","2022",1.000
"098150","005","425131","2022",1.000
"098167","005","425131","2022",1.000
"098171","005","425131","2022",1.000
"098188","005","425131","2022",1.000
"098192","005","425131","2022",1.000
"098200","005","425131","2022",1.000
"098214","005","425131","2022",1.000
"098221","005","425131","2022",1.000
"098235","005","425131","2022",1.000
"098242","005","425131","2022",1.000
"098256","005","425131","2022",1.000
"098260","005","425131","2022",1.000
"098277","005","425131","2022",1.000
"098281","005","425131","2022",1.000
"098298","005","425131","2022",1.000
"098303","005","425131","2022",1.000
"098310","005","425131","2022",1.000
"098324","005","425131","2022",1.000
"098331","005","425131","2022",1.000
"098345","005","425131","2022",1.000
"098352","005","425131","2022",1.000
"098366","005","425131","2022",1.000
"098370","005","425131","2022",1.000
"098387","005","425131","2022",1.000
"098391","005","425131","2022",1.000
"098409","005","425131","2022",1.000
"098413","005","425131","2022",1.000
"098420","005","425131","2022",1.000
"098434","005","425131","2022",1.000
"098441","005","425131","2022",1.000
"098455","005","425131","2022",1.000
"098462","005","425131","2022",1.000
"098476","005","425131","2022",1.000
"098480","005","425131","2022",1.000
"098497","005","425131","2022",1.000
"098502","005","425131","2022",1.000
"098519","005","425131","2022",1.000
"098523","005","425131","2022",1.000
"098530","005","425131","2022",1.000
"098544","005","425131","2022",1.000
"098551","005","425131","2022",1.000
"098565","005","425131","2022",1.000
"098572","005","425131","2022",1.000
"098586","005","425131","2022",1.000
"098590","005","425131","2022",1.000
"098608","005","425131","2022",1.000
"098612","005","425131","2022",1.000
"098629","005","425131","2022",1.000
"098633","005","425131","2022",1.000
"098640","005","425131","2022",1.000
"098654","005","425131","2022",1.000
"098661","005","425131","2022",1.000
"098675","005","425131","2022",1.000
"098682","005","425131","2022",1.000
"098696","005","425131","2022",1.000
"098701","005","425131","2022",1.000
"098718","005","425131","2022",1.000
"098722","005","425131","2022",1.000
"098739","005","425131","2022",1.000
"098743","005","425131","2022",1.000
"098750","005","425131","2022",1.000
"098764","005","425131","2022",1.000
"098771","005","425131","2022",1.000
"098785","005","425131","2022",1.000
"098792","005","425131","2022",1.000
"098807","005","425131","2022",1.000
"098811","005","425131","2022",1.000
"098828","005","425131","2022",1.000
"098832","005","425131","2022",1.000
"098849","005","425131","2022",1.000
"098895","005","425131","2022",1.000
"098900","005","425131","2022",1.000
"098917","005","425131","2022",1.000
"098921","005","425131","2022",1.000
"098938","005","425131","2022",1.000
"098942","005","425131","2022",1.000
"098959","005","425131","2022",1.000
"098963","005","425131","2022",1.000
"098970","005","425131","2022",1.000
"098984","005","425131","2022",1.000
"098991","005","425131","2022",1.000
"099003","005","425131","2022",1.000
"099010","005","425131","2022",1.000
"099024","005","425131","2022",1.000
"099031","005","425131","2022",1.000
"099033","018","425112","2022",1160.000
"099033","018","425289","2022",250100.000
"099045","005","425131","2022",1.000
"099052","005","425131","2022",1.000
"099062","005","425239","2022",1574.000
"099063","005","425231","2022",15.000
"099063","005","425232","2022",786.000
"099063","005","425233","2022",8511.000
"099063","005","425239","2022",34601.000
"099064","005","425231","2022",268.000
"099064","005","425232","2022",1003.000
"099064","005","425233","2022",1267.000
"099064","005","425239","2022",19835.000
"099065","005","425231","2022",128.000
"099065","005","425232","2022",361.000
"099065","005","425233","2022",720.000
"099065","005","425239","2022",17810.000
"099066","005","425131","2022",1.000
"099067","005","425239","2022",2470.000
"099068","005","425232","2022",1700.000
"099068","005","425233","2022",2880.000
"099068","005","425239","2022",40001.000
"099069","005","425232","2022",270.000
"099069","005","425233","2022",222.000
"099069","005","425239","2022",1001.000
"099070","005","425131","2022",1.000
"099071","005","425231","2022",5.000
"099071","005","425232","2022",219.000
"099071","005","425233","2022",323.000
"099071","005","425239","2022",2852.000
"099072","005","425231","2022",2.000
"099072","005","425232","2022",10.000
"099072","005","425233","2022",231.000
"099072","005","425239","2022",2327.000
"099073","005","425232","2022",150.000
"099073","005","425233","2022",182.000
"099073","005","425239","2022",1001.000
"099074","005","425232","2022",755.000
"099074","005","425233","2022",802.000
"099074","005","425239","2022",9676.000
"099075","005","425231","2022",4.000
"099075","005","425232","2022",27.000
"099075","005","425233","2022",149.000
"099075","005","425239","2022",825.000
"099076","005","425232","2022",58.000
"099076","005","425233","2022",97.000
"099076","005","425239","2022",724.000
"099077","005","425231","2022",42.000
"099077","005","425232","2022",2715.000
"099077","005","425233","2022",2891.000
"099077","005","425239","2022",21944.000
"099078","005","425231","2022",19.000
"099078","005","425232","2022",312.000
"099078","005","425233","2022",412.000
"099078","005","425239","2022",1001.000
"099079","005","425231","2022",86.000
"099079","005","425232","2022",776.000
"099079","005","425233","2022",1313.000
"099079","005","425239","2022",10001.000
"099080","005","425232","2022",382.000
"099080","005","425233","2022",558.000
"099080","005","425239","2022",3001.000
"099081","005","425232","2022",18.000
"099081","005","425233","2022",63.000
"099081","005","425239","2022",101.000
"099082","005","425231","2022",506.000
"099082","005","425233","2022",609.000
"099082","005","425239","2022",4819.000
"099083","005","425232","2022",110.000
"099083","005","425233","2022",134.000
"099083","005","425239","2022",501.000
"099084","005","425232","2022",315.000
"099084","005","425233","2022",285.000
"099084","005","425239","2022",2001.000
"099085","005","425232","2022",17.000
"099085","005","425233","2022",287.000
"099085","005","425239","2022",1001.000
"099086","005","425232","2022",284.000
"099086","005","425233","2022",292.000
"099086","005","425239","2022",3001.000
"099087","005","425131","2022",1.000
"099088","005","425232","2022",59.000
"099088","005","425233","2022",88.000
"099088","005","425239","2022",601.000
"099089","005","425231","2022",2.000
"099089","005","425232","2022",109.000
"099089","005","425233","2022",85.000
"099089","005","425239","2022",1001.000
"099090","005","425239","2022",1121.000
"099091","005","425131","2022",1.000
"099092","005","425231","2022",216.000
"099092","005","425232","2022",474.000
"099092","005","425233","2022",5692.000
"099092","005","425239","2022",13208.000
"099093","005","425231","2022",2.000
"099093","005","425232","2022",141.000
"099093","005","425233","2022",200.000
"099094","005","425231","2022",5.000
"099094","005","425232","2022",85.000
"099094","005","425233","2022",474.000
"099094","005","425239","2022",2217.000
"099095","005","425232","2022",10.000
"099095","005","425233","2022",394.000
"099095","005","425239","2022",2931.000
"099096","005","425232","2022",80.000
"099096","005","425233","2022",406.000
"099096","005","425239","2022",3696.000
"099097","005","425232","2022",117.000
"099097","005","425233","2022",161.000
"099097","005","425239","2022",6101.000
"099098","005","425231","2022",1.000
"099098","005","425232","2022",185.000
"099098","005","425233","2022",208.000
"099098","005","425239","2022",1484.000
"099100","005","425231","2022",1.000
"099100","005","425232","2022",102.000
"099100","005","425233","2022",190.000
"099100","005","425239","2022",2188.000
"099101","005","425232","2022",412.000
"099101","005","425233","2022",562.000
"099101","005","425239","2022",2053.000
"099102","005","425231","2022",2.000
"099102","005","425233","2022",157.000
"099102","005","425239","2022",1611.000
"099103","005","425231","2022",12.000
"099103","005","425232","2022",298.000
"099103","005","425233","2022",389.000
"099103","005","425239","2022",2850.000
"099104","005","425131","2022",1.000
"099104","005","425232","2022",61.000
"099104","005","425233","2022",1537.000
"099104","005","425239","2022",2249.000
"099105","005","425232","2022",51.000
"099105","005","425233","2022",273.000
"099106","005","425231","2022",3.000
"099106","005","425232","2022",15.000
"099106","005","425233","2022",129.000
"099106","005","425239","2022",559.000
"099107","005","425231","2022",5.000
"099107","005","425232","2022",1.000
"099107","005","425233","2022",411.000
"099107","005","425239","2022",3281.000
"099108","005","425232","2022",164.000
"099108","005","425233","2022",220.000
"099108","005","425239","2022",3388.000
"099109","005","425131","2022",1.000
"099110","005","425231","2022",2.000
"099110","005","425232","2022",184.000
"099110","005","425233","2022",662.000
"099110","005","425239","2022",1021.000
"099111","005","425231","2022",5.000
"099111","005","425232","2022",6.000
"099111","005","425233","2022",105.000
"099112","005","425231","2022",3.000
"099112","005","425232","2022",9.000
"099112","005","425233","2022",191.000
"099112","005","425239","2022",1142.000
"099113","005","425131","2022",1.000
"099114","005","425231","2022",470.000
"099114","005","425232","2022",331.000
"099114","005","425233","2022",439.000
"099114","005","425239","2022",1460.000
"099115","005","425231","2022",26.000
"099115","005","425232","2022",1043.000
"099115","005","425233","2022",888.000
"099115","005","425239","2022",5839.000
"099116","005","425232","2022",340.000
"099116","005","425233","2022",280.000
"099116","005","425239","2022",1946.000
"099117","005","425232","2022",235.000
"099117","005","425233","2022",299.000
"099117","005","425239","2022",1569.000
"099118","005","425131","2022",1.000
"099118","005","425233","2022",433.000
"099118","005","425239","2022",4635.000
"099119","005","425231","2022",12.000
"099119","005","425232","2022",322.000
"099119","005","425233","2022",401.000
"099119","005","425239","2022",2078.000
"099120","005","425131","2022",1.000
"099121","005","425231","2022",1.000
"099121","005","425232","2022",131.000
"099121","005","425233","2022",203.000
"099121","005","425239","2022",1566.000
"099122","005","425231","2022",17.000
"099122","005","425232","2022",263.000
"099122","005","425233","2022",475.000
"099122","005","425239","2022",4374.000
"099123","005","425231","2022",40.000
"099123","005","425233","2022",479.000
"099123","005","425239","2022",2967.000
"099124","005","425232","2022",225.000
"099124","005","425233","2022",239.000
"099124","005","425239","2022",4056.000
"099126","005","425232","2022",3.000
"099126","005","425233","2022",271.000
"099126","005","425239","2022",2445.000
"099127","005","425231","2022",5.000
"099127","005","425232","2022",3.000
"099127","005","425233","2022",285.000
"099127","005","425239","2022",1439.000
"099128","005","425231","2022",13.000
"099128","005","425232","2022",645.000
"099128","005","425233","2022",599.000
"099128","005","425239","2022",10206.000
"099129","005","425231","2022",2.000
"099129","005","425232","2022",119.000
"099129","005","425233","2022",130.000
"099129","005","425239","2022",1051.000
"099130","005","425231","2022",3.000
"099130","005","425232","2022",174.000
"099130","005","425233","2022",251.000
"099130","005","425239","2022",2749.000
"099131","005","425231","2022",43.000
"099131","005","425232","2022",1023.000
"099131","005","425233","2022",932.000
"099131","005","425239","2022",9699.000
"099132","005","425239","2022",1198.000
"099133","005","425232","2022",1787.000
"099133","005","425233","2022",13317.000
"099133","005","425239","2022",75394.000
"099134","005","425131","2022",1.000
"099135","005","425232","2022",49.000
"099135","005","425233","2022",212.000
"099135","005","425239","2022",4141.000
"099136","005","425232","2022",754.000
"099136","005","425233","2022",779.000
"099136","005","425239","2022",4725.000
"099137","005","425232","2022",213.000
"099137","005","425233","2022",369.000
"099137","005","425239","2022",1592.000
"099138","005","425231","2022",37.000
"099138","005","425232","2022",245.000
"099138","005","425233","2022",465.000
"099138","005","425239","2022",2767.000
"099139","005","425232","2022",1070.000
"099139","005","425233","2022",1000.000
"099139","005","425239","2022",14032.000
"099140","005","425231","2022",73.000
"099140","005","425232","2022",179.000
"099140","005","425233","2022",651.000
"099140","005","425239","2022",4528.000
"099141","005","425131","2022",1.000
"099142","005","425232","2022",287.000
"099142","005","425233","2022",561.000
"099142","005","425239","2022",2710.000
"099143","005","425231","2022",10.000
"099143","005","425232","2022",31.000
"099143","005","425233","2022",144.000
"099143","005","425239","2022",1083.000
"099144","005","425231","2022",6.000
"099144","005","425232","2022",2.000
"099144","005","425233","2022",593.000
"099144","005","425239","2022",4549.000
"099145","005","425232","2022",122.000
"099145","005","425233","2022",618.000
"099145","005","425239","2022",3164.000
"099146","005","425231","2022",7.000
"099146","005","425233","2022",229.000
"099146","005","425239","2022",1941.000
"099147","005","425231","2022",7.000
"099147","005","425232","2022",216.000
"099147","005","425233","2022",286.000
"099147","005","425239","2022",1953.000
"099148","005","425231","2022",18.000
"099148","005","425232","2022",95.000
"099148","005","425233","2022",237.000
"099148","005","425239","2022",1771.000
"099149","005","425231","2022",12.000
"099149","005","425232","2022",343.000
"099149","005","425233","2022",419.000
"099149","005","425239","2022",3653.000
"099150","005","425231","2022",21.000
"099150","005","425232","2022",114.000
"099150","005","425233","2022",141.000
"099150","005","425239","2022",2145.000
"099151","005","425231","2022",169.000
"099151","005","425232","2022",346.000
"099151","005","425233","2022",916.000
"099151","005","425239","2022",3881.000
"099152","005","425232","2022",1804.000
"099152","005","425233","2022",1850.000
"099152","005","425239","2022",11525.000
"099153","005","425231","2022",6.000
"099153","005","425232","2022",74.000
"099153","005","425233","2022",214.000
"099153","005","425239","2022",2171.000
"099154","005","425232","2022",148.000
"099154","005","425233","2022",164.000
"099154","005","425239","2022",1071.000
"099155","005","425131","2022",1.000
"099156","005","425232","2022",50.000
"099156","005","425233","2022",199.000
"099156","005","425239","2022",693.000
"099157","005","425233","2022",292.000
"099157","005","425239","2022",5253.000
"099158","005","425232","2022",30.000
"099158","005","425233","2022",221.000
"099158","005","425239","2022",979.000
"099159","005","425231","2022",2.000
"099159","005","425232","2022",191.000
"099159","005","425233","2022",240.000
"099159","005","425239","2022",1531.000
"099160","005","425232","2022",287.000
"099160","005","425233","2022",316.000
"099160","005","425239","2022",2826.000
"099161","005","425231","2022",4.000
"099161","005","425232","2022",61.000
"099161","005","425233","2022",65.000
"099161","005","425239","2022",451.000
"099162","005","425131","2022",1.000
"099163","005","425231","2022",9.000
"099163","005","425232","2022",178.000
"099163","005","425233","2022",170.000
"099163","005","425239","2022",1473.000
"099164","005","425232","2022",92.000
"099164","005","425233","2022",92.000
"099164","005","425239","2022",1771.000
"099165","005","425231","2022",2.000
"099165","005","425232","2022",74.000
"099165","005","425233","2022",111.000
"099165","005","425239","2022",661.000
"099166","005","425233","2022",98.000
"099166","005","425239","2022",541.000
"099167","005","425231","2022",105.000
"099167","005","425232","2022",328.000
"099167","005","425233","2022",366.000
"099167","005","425239","2022",1283.000
"099168","005","425232","2022",2.000
"099168","005","425233","2022",63.000
"099168","005","425239","2022",449.000
"099169","005","425239","2022",110.000
