"kdsatker","kddept","kdmak","TARGET","volume"
"402501","005","425233",69730000,2325.000
"402501","005","425239",98354000,9842.000
"402520","005","425232",14410000,1441.000
"402520","005","425233",44165000,1473.000
"402520","005","425239",77436000,7755.000
"402525","005","425131",2760000,1.000
"402526","005","425232",1940000,194.000
"402526","005","425233",17840000,596.000
"402526","005","425239",29031000,2904.000
"402531","005","425131",4736000,1.000
"402532","005","425232",270000,27.000
"402532","005","425233",13780000,460.000
"402532","005","425239",23022000,3217.000
"402540","005","425131",55000,1.000
"402541","005","425232",5960000,596.000
"402541","005","425233",20745000,683.000
"402541","005","425239",39754000,2036747.000
"402556","005","425131",4429000,1.000
"402557","005","425232",9600000,960.000
"402557","005","425233",28850000,963.000
"402557","005","425239",53542000,5357.000
"402562","005","425131",7840000,1.000
"402563","005","425232",6150000,615.000
"402563","005","425233",23520000,783.000
"402563","005","425239",39466000,12231.000
"402571","005","425131",618000,1.000
"402572","005","425232",730000,73.000
"402572","005","425233",4980000,166.000
"402572","005","425239",8566000,867.000
"402587","005","425131",580000,1.000
"402588","005","425232",2540000,254.000
"402588","005","425233",140015000,4668.000
"402588","005","425239",307885000,44839.000
"402593","005","425131",1256000,1.000
"402594","005","425233",11700000,368.000
"402594","005","425239",16256000,2112.000
"402607","005","425131",22000,1.000
"402608","005","425232",430000,43.000
"402608","005","425233",23150000,755.000
"402608","005","425239",41458000,8911.000
"402613","005","425131",1688000,1.000
"402614","005","425231",4830000,483.000
"402614","005","425232",880000,88.000
"402614","005","425233",16380000,546.000
"402614","005","425239",27725000,2701.000
"402622","005","425131",1010000,1.000
"402623","005","425233",22155000,740.000
"402623","005","425239",51114000,5101.000
"402638","005","425131",951000,1.000
"402639","005","425232",1180000,118.000
"402639","005","425233",30890000,1031.000
"402639","005","425239",59824000,8269.000
"402645","005","425232",3070000,307.000
"402645","005","425233",62885000,2070.000
"402645","005","425239",112047000,18875.000
"402650","005","425131",22240000,1.000
"402651","005","425239",320000,32.000
"402669","005","425131",4160000,1.000
"402670","005","425232",2400000,240.000
"402670","005","425233",16640000,462.000
"402670","005","425239",30714000,4428.000
"402675","005","425131",5812000,1.000
"402676","005","425232",680000,68.000
"402676","005","425233",22690000,753.000
"402676","005","425239",40560000,3761.000
"402681","005","425131",3128000,1.000
"402682","005","425239",160000,16.000
"402690","005","425131",1146000,1.000
"402691","005","425232",4370000,437.000
"402691","005","425233",32885000,887.000
"402691","005","425239",78532000,8863.000
"402701","005","425131",2114000,1.000
"402702","005","425232",300000,30.000
"402702","005","425233",2450000,81.000
"402702","005","425239",4636000,906.000
"402710","005","425131",11892000,1.000
"402711","005","425239",60000,6.000
"402727","005","425232",130000,13.000
"402727","005","425233",120000,4.000
"402727","005","425239",302000,224.000
"402732","005","425131",1618000,1.000
"402733","005","425232",900000,90.000
"402733","005","425233",9080000,302.000
"402733","005","425239",18318000,3730.000
"402742","005","425232",590000,59.000
"402742","005","425233",1110000,37.000
"402742","005","425239",2361000,519.000
"402757","005","425131",7341000,1.000
"402758","005","425232",420000,42.000
"402758","005","425233",2670000,89.000
"402758","005","425239",4624000,792.000
"402763","005","425131",6415000,1.000
"402764","005","425232",260000,26.000
"402764","005","425233",810000,27.000
"402764","005","425239",1404000,756.000
"402772","005","425131",6000000,1.000
"402773","005","425233",1075000,36.000
"402773","005","425239",1798000,1601.000
"402788","005","425131",9264000,1.000
"402789","005","425239",1370000,137.000
"402794","005","425131",2357000,1.000
"402795","005","425232",810000,81.000
"402795","005","425233",2485000,83.000
"402795","005","425239",3099000,574.000
"402808","005","425131",178000,1.000
"402809","005","425233",1110000,37.000
"402809","005","425239",1616000,420.000
"402815","005","425233",930000,31.000
"402815","005","425239",1811000,1266.000
"402820","005","425131",2650000,1.000
"402821","005","425233",440000,16.000
"402821","005","425239",921000,493.000
"402840","005","425233",380000,14.000
"402840","005","425239",579000,246.000
"402845","005","425131",366000,1.000
"402846","005","425232",10000,1.000
"402846","005","425233",540000,18.000
"402846","005","425239",1078000,446.000
"402851","005","425131",1568000,1.000
"402852","005","425232",350000,35.000
"402852","005","425233",1800000,60.000
"402852","005","425239",2917000,704.000
"402860","005","425131",14273000,1.000
"402861","005","425239",130000,13.000
"402877","005","425232",970000,97.000
"402877","005","425233",15140000,502.000
"402877","005","425239",39229000,4074.000
"402882","005","425131",3129000,1.000
"402883","005","425232",1750000,175.000
"402883","005","425233",20910000,697.000
"402883","005","425239",30400000,4465.000
"402891","005","425131",4835000,1.000
"402892","005","425233",2040000,68.000
"402892","005","425239",5160000,611.000
"402902","005","425131",4161000,1.000
"402903","005","425231",10000,1.000
"402903","005","425232",770000,77.000
"402903","005","425233",5070000,169.000
"402903","005","425239",6093000,1127.000
"402911","005","425131",2903000,1.000
"402912","005","425232",1330000,133.000
"402912","005","425233",7250000,255.000
"402912","005","425239",13101000,1327.000
"402927","005","425131",1177000,1.000
"402928","005","425232",80000,8.000
"402928","005","425233",7880000,318.000
"402928","005","425239",12656000,1146.000
"402933","005","425131",2517000,1.000
"402934","005","425233",1200000,40.000
"402934","005","425239",2057000,921.000
"402943","005","425232",220000,22.000
"402943","005","425233",1890000,63.000
"402943","005","425239",6190000,637.000
"402958","005","425131",419000,1.000
"402959","005","425232",50000,5.000
"402959","005","425233",14440000,482.000
"402959","005","425239",23581000,4694.000
"402964","005","425131",1979000,1.000
"402965","005","425239",4490000,449.000
"402970","005","425131",10773000,1.000
"402971","005","425239",1170000,117.000
"402989","005","425131",5182000,1.000
"402990","005","425239",240000,24.000
"402995","005","425131",1307000,1.000
"402996","005","425232",1490000,149.000
"402996","005","425233",103230000,3441.000
"402996","005","425239",170531000,20854.000
"403010","005","425233",250190000,8359.000
"403010","005","425239",484655000,102529.000
"403013","007","425129",335000000,1.000
"403013","007","425131",958082000,1.000
"403013","007","425134",733413000,1.000
"403013","007","425151",47520000,139.000
"403013","007","425421",987300000,90.000
"403016","005","425233",121230000,3249.000
"403016","005","425239",229310000,22931.000
"403021","005","425131",318000,1.000
"403022","005","425233",84740000,3412.000
"403022","005","425239",171671000,17301.000
"403030","005","425131",598000,1.000
"403031","005","425232",2690000,269.000
"403031","005","425233",56175000,1880.000
"403031","005","425239",115350000,5025285.000
"403046","005","425131",1174000,1.000
"403047","005","425232",7300000,730.000
"403047","005","425233",23400000,776.000
"403047","005","425239",52901000,18998.000
"403052","005","425131",253000,1.000
"403053","005","425232",240000,24.000
"403053","005","425233",18020000,602.000
"403053","005","425239",29697000,2901.000
"403061","005","425131",590000,1.000
"403062","005","425232",460000,46.000
"403062","005","425233",79960000,2652.000
"403062","005","425239",132181000,14737.000
"403077","005","425131",1710000,1.000
"403078","005","425232",4390000,439.000
"403078","005","425233",97200000,3228.000
"403078","005","425239",174028000,23004.000
"403084","005","425232",2720000,272.000
"403084","005","425233",37310000,1243.000
"403084","005","425239",75800000,12743.000
"403092","005","425131",2688000,1.000
"403093","005","425233",34530000,1151.000
"403093","005","425239",66098000,13351.000
"403112","114","42XXXX",0,1.000
"403200","010","425122",156100000,1.000
"403200","010","425131",831830000,1.000
"403216","010","425421",7154087000,859.000
"403216","010","425429",30000000,60.000
"403231","010","425131",112639000,68300.000
"403231","010","425421",9555970000,3620.000
"403231","010","425429",585000000,1170.000
"403247","011","425764",1347000,1.000
"403253","011","425222",5250000,15.000
"403253","011","425223",20449000,57.000
"403253","011","425228",800000,2.000
"403253","011","425991",479069000,1.000
"403262","011","425221",718000,1.000
"403262","011","425222",8750000,25.000
"403262","011","425223",718000,2.000
"403262","011","425228",1600000,4.000
"403262","011","425229",3176000,1.000
"403262","011","425764",5205000,1.000
"403262","011","425991",503627000,1.000
"403278","011","425222",180600000,521.000
"403278","011","425223",336149000,937.000
"403278","011","425764",5819000,1.000
"403278","011","425991",642259000,1.000
"403284","011","425221",718000,1.000
"403284","011","425222",41450000,192.000
"403284","011","425223",1077000,3.000
"403284","011","425228",1600000,4.000
"403284","011","425764",979000,1.000
"403284","011","425991",176958000,1.000
"403290","011","425222",253000000,730.000
"403290","011","425223",1736350000,4840.000
"403290","011","425228",20600000,32.000
"403290","011","425229",11272000,1.000
"403290","011","425991",1110980000,1.000
"403304","011","425222",7350000,21.000
"403304","011","425223",7175000,20.000
"403304","011","425764",5334000,1.000
"403304","011","425991",405536000,1.000
"403310","011","425221",15068000,21.000
"403310","011","425222",1226650000,3514.000
"403310","011","425223",1487019000,4145.000
"403310","011","425228",88000000,88.000
"403310","011","425229",12056000,1.000
"403310","011","425991",230635000,1.000
"403329","011","425221",14350000,20.000
"403329","011","425222",262550000,753.000
"403329","011","425223",985128000,2746.000
"403329","011","425228",49800000,29.000
"403329","011","425764",4807000,1.000
"403329","011","425991",529950000,1.000
"403335","011","425222",39150000,114.000
"403335","011","425223",156415000,436.000
"403335","011","425228",1500000,6.000
"403335","011","425229",129609000,1.000
"403335","011","425764",14258000,1.000
"403335","011","425991",440353000,1.000
"403341","011","425221",292023000,407.000
"403341","011","425222",461300000,1323.000
"403341","011","425223",1090959000,3041.000
"403341","011","425228",39800000,59.000
"403341","011","425229",449971000,1.000
"403341","011","425991",839412000,1.000
"403350","011","425221",4305000,6.000
"403350","011","425222",238000000,680.000
"403350","011","425223",843063000,2350.000
"403350","011","425229",5251000,1.000
"403350","011","425764",8928000,9.000
"403350","011","425991",807196000,8.000
"403366","011","425221",2153000,3.000
"403366","011","425222",12250000,35.000
"403366","011","425223",33005000,92.000
"403366","011","425228",2400000,4.000
"403366","011","425229",288092000,1.000
"403366","011","425764",1130000,1.000
"403366","011","425991",304348000,1.000
"403372","011","425221",17220000,24.000
"403372","011","425222",44650000,129.000
"403372","011","425223",116953000,326.000
"403372","011","425229",976795000,1.000
"403372","011","425764",4209000,1.000
"403372","011","425991",211099000,1.000
"403381","011","425221",2870000,4.000
"403381","011","425222",9100000,26.000
"403381","011","425223",75338000,210.000
"403381","011","425228",520000,52.000
"403381","011","425229",77200000,1.000
"403381","011","425764",6262000,1.000
"403381","011","425991",71410000,1.000
"403397","011","425222",601650000,1719.000
"403397","011","425223",201977000,563.000
"403397","011","425228",71000000,61.000
"403397","011","425764",15469000,1.000
"403397","011","425991",681241000,1.000
"403399","005","425232",1770000,177.000
"403399","005","425233",36035000,965.000
"403399","005","425239",63914000,8318.000
"403400","005","425232",530000,53.000
"403400","005","425233",10620000,354.000
"403400","005","425239",17883000,1701.000
"403401","011","425221",2870000,4.000
"403401","011","425222",138600000,396.000
"403401","011","425223",238497000,831.000
"403401","011","425228",10820000,27.000
"403401","011","425229",249947000,1.000
"403401","011","425764",178000,1.000
"403401","011","425991",992839000,1.000
"403402","005","425232",70000,7.000
"403402","005","425233",24090000,803.000
"403402","005","425239",50219000,5001.000
"403403","005","425232",80000,8.000
"403403","005","425233",21010000,701.000
"403403","005","425239",34034000,3401.000
"403404","005","425232",550000,55.000
"403404","005","425233",15160000,506.000
"403404","005","425239",25949000,2595.000
"403405","005","425232",90000,9.000
"403405","005","425233",8710000,291.000
"403405","005","425239",14275000,1428.000
"403406","005","425232",1600000,160.000
"403406","005","425233",20120000,672.000
"403406","005","425239",33908000,3391.000
"403407","005","425232",3030000,303.000
"403407","005","425233",19020000,634.000
"403407","005","425239",28393000,2840.000
"403408","005","425232",2990000,299.000
"403408","005","425233",33895000,951.000
"403408","005","425239",62528000,7145.000
"403409","005","425232",11550000,1155.000
"403409","005","425233",34610000,1153.000
"403409","005","425239",70106000,10368.000
"403410","005","425233",13230000,433.000
"403410","005","425239",24210000,3751.000
"403411","005","425232",150000,15.000
"403411","005","425233",10930000,363.000
"403411","005","425239",17937000,2757.000
"403412","005","425232",30000,3.000
"403412","005","425233",13320000,442.000
"403412","005","425239",27797000,10801.000
"403413","005","425232",1540000,154.000
"403413","005","425233",24400000,808.000
"403413","005","425239",45969000,8680.000
"403414","005","425232",1760000,176.000
"403414","005","425233",27620000,900.000
"403414","005","425239",56086000,28572.000
"403415","005","425232",280000,28.000
"403415","005","425233",12360000,412.000
"403415","005","425239",25888000,14764.000
"403416","005","425232",10000,1.000
"403416","005","425233",19970000,643.000
"403416","005","425239",39604000,18769.000
"403417","011","425222",63450000,202.000
"403417","011","425223",30494000,85.000
"403417","011","425228",10430000,146.000
"403417","011","425991",669754000,1.000
"403418","005","425232",4490000,449.000
"403418","005","425233",79495000,2597.000
"403418","005","425239",182776000,73142.000
"403419","005","425231",11310000,1131.000
"403419","005","425232",47400000,4740.000
"403419","005","425233",264880000,8841.000
"403419","005","425239",533098000,84067.000
"403420","005","425231",10000,1.000
"403420","005","425232",6890000,689.000
"403420","005","425233",41500000,1384.000
"403420","005","425239",106384000,12546.000
"403421","005","425232",24010000,2401.000
"403421","005","425233",122085000,4071.000
"403421","005","425239",212037000,21216.000
"403422","005","425232",1500000,150.000
"403422","005","425233",13800000,396.000
"403422","005","425239",24492000,2624.000
"403423","011","425221",1435000,2.000
"403423","011","425222",71400000,204.000
"403423","011","425223",5382000,15.000
"403423","011","425228",100000,1.000
"403423","011","425764",273000,1.000
"403423","011","425991",354752000,1.000
"403424","005","425232",1460000,146.000
"403424","005","425233",8860000,278.000
"403424","005","425239",15465000,2430.000
"403425","005","425232",2860000,286.000
"403425","005","425233",29695000,1024.000
"403425","005","425239",50974000,4638.000
"403426","005","425232",140000,14.000
"403426","005","425233",7450000,247.000
"403426","005","425239",12619000,2663.000
"403427","005","425232",2940000,294.000
"403427","005","425233",16260000,540.000
"403427","005","425239",24035000,6348.000
"403428","005","425232",100000,10.000
"403428","005","425233",5710000,187.000
"403428","005","425239",9925000,2978.000
"403429","005","425232",600000,60.000
"403429","005","425233",860000,28.000
"403429","005","425239",4363000,6655.000
"403430","005","425232",500000,50.000
"403430","005","425233",2280000,76.000
"403430","005","425239",6304000,1208.000
"403431","005","425231",1650000,165.000
"403431","005","425232",150000,15.000
"403431","005","425233",1340000,38.000
"403431","005","425239",7011000,2983.000
"403432","011","425221",12915000,18.000
"403432","011","425222",9200000,27.000
"403432","011","425764",8509000,1.000
"403432","011","425991",81601000,1.000
"403433","005","425232",10000,1.000
"403433","005","425233",200000,10.000
"403433","005","425239",1422000,202.000
"403434","005","425231",310000,31.000
"403434","005","425232",150000,15.000
"403434","005","425233",1030000,33.000
"403434","005","425239",5630000,715.000
"403435","005","425232",120000,12.000
"403435","005","425233",110000,4.000
"403435","005","425239",402000,38.000
"403439","029","425282",1150000000,3118.000
"403443","090","425284",50000000,20.000
"403448","011","425222",8650000,23.000
"403448","011","425764",2600000,1.000
"403448","011","425991",199082000,1.000
"403454","011","425222",31350000,91.000
"403454","011","425764",775000,1.000
"403454","011","425991",185210000,1.000
"403460","011","425221",74620000,104.000
"403460","011","425222",1607000000,4625.000
"403460","011","425223",2229632000,6215.000
"403460","011","425228",110800000,151.000
"403460","011","425229",13281000,1.000
"403460","011","425764",14349000,1.000
"403460","011","425991",981818000,1.000
"403479","011","425221",24395000,34.000
"403479","011","425222",6861750000,19605.000
"403479","011","425223",822614000,2293.000
"403479","011","425228",1038900000,2091.000
"403479","011","425991",877388000,1.000
"403485","011","425764",11315000,1.000
"403485","011","425991",1437898000,1.000
"403491","011","425221",99733000,139.000
"403491","011","425222",334600000,956.000
"403491","011","425223",238569000,665.000
"403491","011","425229",200229000,1.000
"403491","011","425764",3598000,1.000
"403491","011","425991",357545000,1.000
"403505","011","425222",26950000,77.000
"403505","011","425223",138119000,385.000
"403505","011","425229",64546000,1.000
"403505","011","425991",500130000,1.000
"403511","011","425221",7893000,11.000
"403511","011","425222",14962100000,42970.000
"403511","011","425223",69184938000,38570.000
"403511","011","425228",479500000,506.000
"403511","011","425991",975006000,1.000
"403520","011","425221",14833000,25.000
"403520","011","425222",62650000,179.000
"403520","011","425223",103679000,289.000
"403520","011","425228",9600000,12.000
"403520","011","425991",555667000,1.000
"403536","011","425221",4305000,6.000
"403536","011","425222",1350000,11.000
"403536","011","425764",415000,1.000
"403536","011","425991",255597000,1.000
"403542","011","425221",718000,1.000
"403542","011","425222",14700000,42.000
"403542","011","425223",21167000,59.000
"403542","011","425228",1000000,1.000
"403542","011","425991",72169000,1.000
"403551","011","425222",3474500000,9960.000
"403551","011","425223",26907000,75.000
"403551","011","425228",728190000,844.000
"403551","011","425229",955000,1.000
"403551","011","425764",6000,1.000
"403551","011","425991",365653000,1.000
"403567","011","425222",644500000,1900.000
"403567","011","425223",760049000,427.000
"403567","011","425228",11400000,27.000
"403567","011","425229",33503000,1.000
"403567","011","425764",535000,1.000
"403567","011","425991",412103000,1.000
"403573","011","425221",12915000,18.000
"403573","011","425222",26040100000,117132.000
"403573","011","425223",3658318000,5346.000
"403573","011","425228",1856150000,2095.000
"403573","011","425229",720765000,1.000
"403573","011","425991",1127891000,1.000
"403582","011","425221",3988000,7.000
"403582","011","425222",104750000,300.000
"403582","011","425223",21884000,61.000
"403582","011","425228",10650000,12.000
"403582","011","425764",914000,1.000
"403582","011","425991",1069680000,1.000
"403598","011","425221",71480000,109.000
"403598","011","425222",1074150000,3109.000
"403598","011","425223",3987507000,11115.000
"403598","011","425228",84800000,209.000
"403598","011","425229",176272000,1.000
"403598","011","425764",16460000,1.000
"403598","011","425991",872680000,1.000
"403602","011","425222",304500000,939.000
"403602","011","425223",177223000,494.000
"403602","011","425764",1838000,1.000
"403602","011","425991",519467000,1.000
"403618","011","425221",2153000,3.000
"403618","011","425222",11900000,34.000
"403618","011","425223",59912000,167.000
"403618","011","425764",48327000,1.000
"403618","011","425991",49778000,4.000
"403624","011","425222",70850000,206.000
"403624","011","425223",141348000,394.000
"403624","011","425229",189280000,1.000
"403624","011","425764",7551000,1.000
"403624","011","425991",827154000,1.000
"403630","011","425221",2153000,3.000
"403630","011","425222",38400000,129.000
"403630","011","425223",718935000,2004.000
"403630","011","425229",211660000,1.000
"403630","011","425764",9651000,1.000
"403630","011","425991",635618000,1.000
"403649","011","425221",24395000,34.000
"403649","011","425222",883450000,2587.000
"403649","011","425223",523417000,1459.000
"403649","011","425228",400000,1.000
"403649","011","425764",14418000,5.000
"403649","011","425991",387456000,10.000
"403655","011","425222",24500000,70.000
"403655","011","425223",2512000,7.000
"403655","011","425991",324850000,1.000
"403661","011","425221",2153000,3.000
"403661","011","425222",80600000,231.000
"403661","011","425223",147805000,412.000
"403661","011","425228",5500000,13.000
"403661","011","425229",502935000,2.000
"403661","011","425764",8383000,1.000
"403661","011","425991",736895000,11.000
"403670","011","425222",26250000,75.000
"403670","011","425223",1794000,5.000
"403670","011","425229",1000,1.000
"403670","011","425764",4273000,1.000
"403670","011","425991",329553000,1.000
"403686","011","425221",10763000,15.000
"403686","011","425222",475850000,1361.000
"403686","011","425223",2562552000,7143.000
"403686","011","425228",29000000,29.000
"403686","011","425229",883692000,1.000
"403686","011","425764",12846000,1.000
"403686","011","425991",885763000,1.000
"403692","011","425221",5740000,8.000
"403692","011","425222",5099950000,21651.000
"403692","011","425223",85742000,163.000
"403692","011","425228",459600000,464.000
"403692","011","425229",38205000,1.000
"403692","011","425991",723041000,1.000
"403706","011","425764",26105000,8.000
"403706","011","425991",983916000,7.000
"403708","066","425699",58000000,200.000
"403709","066","425699",34800000,120.000
"403710","066","425699",29000000,100.000
"403711","066","425699",87000000,300.000
"403712","011","425222",36750000,105.000
"403712","011","425223",189420000,528.000
"403712","011","425229",1648128000,1.000
"403712","011","425764",4698000,1.000
"403712","011","425991",205070000,1.000
"403713","066","425699",17400000,60.000
"403714","066","425699",29000000,100.000
"403716","066","425699",217500000,750.000
"403717","066","425421",8825000,22.000
"403721","011","425222",350000,1.000
"403737","011","425222",77350000,221.000
"403737","011","425223",16503000,46.000
"403737","011","425229",2757000,1.000
"403737","011","425991",307618000,1.000
"403743","011","425221",2153000,3.000
"403743","011","425222",182250000,530.000
"403743","011","425223",1487019000,4145.000
"403743","011","425228",20660000,54.000
"403743","011","425764",8931000,8.000
"403743","011","425991",791051000,9.000
"403752","011","425221",30135000,42.000
"403752","011","425222",549450000,1587.000
"403752","011","425223",252919000,705.000
"403752","011","425228",32400000,81.000
"403752","011","425764",1921000,2.000
"403752","011","425991",178705000,4.000
"403768","011","425221",52378000,73.000
"403768","011","425222",3869200000,11267.000
"403768","011","425223",8480133000,23362.000
"403768","011","425228",106000000,163.000
"403768","011","425764",1253000,1.000
"403768","011","425991",706722000,1.000
"403774","011","425221",23678000,33.000
"403774","011","425222",1851850000,5291.000
"403774","011","425223",1101722000,3071.000
"403774","011","425228",121200000,303.000
"403774","011","425229",410668000,1.000
"403774","011","425991",475133000,1.000
"403780","011","425221",111213000,155.000
"403780","011","425222",9313300000,26788.000
"403780","011","425223",12889594000,17433.000
"403780","011","425228",186700000,997.000
"403780","011","425229",1194644000,10.000
"403780","011","425991",559881000,12.000
"403799","011","425222",10500000,30.000
"403799","011","425223",67445000,188.000
"403799","011","425228",1500000,3.000
"403799","011","425229",1011373000,1.000
"403799","011","425764",8504000,1.000
"403799","011","425991",316012000,1.000
"403800","011","425221",718000,1.000
"403800","011","425222",118300000,338.000
"403800","011","425223",354804000,989.000
"403800","011","425228",10000000,10.000
"403800","011","425229",1679221000,3.000
"403800","011","425764",2209000,2.000
"403800","011","425991",459144000,10.000
"403817","032","425151",5165000,11.000
"403817","032","425434",50000,1.000
"403819","011","425222",48850000,181.000
"403819","011","425223",19373000,54.000
"403819","011","425228",400000,1.000
"403819","011","425764",21663000,1.000
"403819","011","425991",180456000,1.000
"403820","032","425131",3344000,1.000
"403823","032","425131",14276000,1.000
"403823","032","425289",13060000,277.000
"403824","032","425289",21000000,308.000
"403825","011","425221",8610000,12.000
"403825","011","425222",2201750000,6485.000
"403825","011","425223",5689417000,3366.000
"403825","011","425228",58400000,146.000
"403825","011","425764",20863000,1.000
"403825","011","425991",1477942000,1.000
"403827","032","425112",57000000,78000.000
"403827","032","425131",25000000,1.000
"403827","032","425289",419975000,3272.000
"403828","032","425112",381950000,45610.000
"403828","032","425131",35000000,1.000
"403828","032","425151",4000000,100.000
"403828","032","425289",116050000,1460.000
"403829","032","425131",1319000,1.000
"403829","032","425289",90614000,686.000
"403830","032","425112",94500000,3027.000
"403830","032","425151",70000000,1.000
"403831","011","425222",223150000,639.000
"403831","011","425223",1077000,3.000
"403831","011","425764",4384000,10.000
"403831","011","425991",338824000,10.000
"403832","032","425112",184135000,271150.000
"403832","032","425131",118000000,1.000
"403832","032","425289",5135000,47.000
"403833","032","425112",7500000,2500.000
"403833","032","425131",10107000,1.000
"403835","032","425131",25000000,1.000
"403835","032","425289",55000000,144.000
"403837","032","425112",120600000,7080.000
"403837","032","425119",29400000,700.000
"403837","032","425131",15000000,1.000
"403837","032","425411",30000000,974.000
"403837","032","425412",40000000,512.000
"403838","032","425119",13000000,1.000
"403838","032","425151",6300000,130.000
"403838","032","425411",40500000,1200.000
"403838","032","425412",45500000,1014.000
"403839","032","425112",279500000,6500.000
"403839","032","425131",1500000,1.000
"403839","032","425151",3200000,40.000
"403839","032","425411",25000000,1360.000
"403839","032","425412",66400000,752.000
"403840","011","425222",21000000,60.000
"403840","011","425223",40898000,114.000
"403840","011","425228",1000000,1.000
"403840","011","425991",451906000,1.000
"403841","022","425511",60000000,60.000
"403841","022","425513",30000000,645330.000
"403842","022","425131",10000000,1.000
"403842","022","425134",75281000,1.000
"403842","022","425511",100000000,100.000
"403842","022","425513",9200000,190000.000
"403843","022","425131",116000000,1.000
"403843","022","425511",48000000,48.000
"403843","022","425513",149485000,3661197.000
"403843","022","425515",990000,5.000
"403844","022","425131",33802000,1.000
"403844","022","425511",60000000,60.000
"403844","022","425515",5420000,4.000
"403845","022","425511",36000000,36.000
"403846","022","425511",100000000,100.000
"403847","022","425511",105000000,105.000
"403847","022","425515",16500000,265.000
"403848","022","425131",89500000,1.000
"403848","022","425511",60000000,60.000
"403848","022","425515",21950000,104.000
"403849","022","425131",162318000,1.000
"403849","022","425511",234000000,234.000
"403851","022","425131",1525673000,1.000
"403851","022","425511",450000000,450.000
"403851","022","425515",30000000,472.000
"403852","022","425131",276937000,1.000
"403852","022","425511",115000000,115.000
"403852","022","425515",3200000,32.000
"403853","022","425511",50000000,50.000
"403853","022","425513",112000000,847932.000
"403853","022","425515",1720000,15.000
"403854","022","425511",40000000,40.000
"403854","022","425515",1770000,17.000
"403855","022","425131",32971000,1.000
"403855","022","425511",78000000,78.000
"403855","022","425515",3600000,54.000
"403856","011","425222",119700000,342.000
"403856","011","425223",447003000,1246.000
"403856","011","425229",4479011000,1.000
"403856","011","425764",3456000,1.000
"403856","011","425991",1003043000,1.000
"403857","022","425131",31680000,1.000
"403857","022","425511",75000000,75.000
"403857","022","425515",1900000,27.000
"403858","022","425511",50000000,50.000
"403858","022","425513",3396145000,38315090.000
"403858","022","425514",2081000,8322.000
"403858","022","425515",111583000,1920.000
"403859","022","425511",18000000,18.000
"403859","022","425513",28860000,867828.000
"403859","022","425515",2210000,25.000
"403860","022","425511",67000000,67.000
"403860","022","425515",4400000,21.000
"403861","022","425131",91104000,1.000
"403861","022","425511",9000000,9.000
"403862","011","425221",2870000,4.000
"403862","011","425222",92200000,256.000
"403862","011","425223",804677000,2243.000
"403862","011","425228",9000000,9.000
"403862","011","425229",7028746000,1.000
"403862","011","425764",2625000,1.000
"403862","011","425991",53946000,1.000
"403863","022","425131",139745000,1.000
"403863","022","425511",34000000,34.000
"403863","022","425513",313873000,3785674.000
"403864","022","425511",27000000,27.000
"403865","022","425511",10000000,10.000
"403865","022","425515",9240000,44.000
"403866","022","425511",12000000,12.000
"403866","022","425513",6000000,120000.000
"403866","022","425515",2100000,10.000
"403867","022","425511",30000000,30.000
"403869","022","425131",1883331000,1.000
"403869","022","425511",369000000,369.000
"403871","011","425221",9328000,13.000
"403871","011","425222",351550000,1008.000
"403871","011","425223",3485257000,9715.000
"403871","011","425228",19000000,19.000
"403871","011","425991",924834000,11.000
"403875","032","425112",2248000,160.000
"403875","032","425119",5250000,550.000
"403875","032","425411",22500000,500.000
"403875","032","425412",68900000,1135.000
"403879","032","425112",330000000,6000.000
"403879","032","425131",34763000,1.000
"403879","032","425411",18000000,512.000
"403879","032","425412",25200000,402.000
"403887","011","425221",1435000,2.000
"403887","011","425222",376978000,1077.000
"403887","011","425223",253995000,708.000
"403887","011","425228",37640000,94.000
"403887","011","425991",435355000,1.000
"403893","011","425221",4305000,6.000
"403893","011","425222",205450000,587.000
"403893","011","425223",80360000,224.000
"403893","011","425228",6800000,17.000
"403893","011","425764",103113000,1.000
"403893","011","425991",90683000,1.000
"403913","011","425221",2153000,3.000
"403913","011","425222",110750000,320.000
"403913","011","425223",274803000,766.000
"403913","011","425228",1000000,1.000
"403913","011","425229",1020641000,3.000
"403913","011","425764",4272000,1.000
"403913","011","425991",581918000,10.000
"403922","011","425222",1600000,6.000
"403922","011","425223",15427000,43.000
"403938","011","425221",2870000,4.000
"403938","011","425222",213350000,626.000
"403938","011","425223",1399125000,3900.000
"403938","011","425228",60000000,93.000
"403938","011","425764",3323000,2.000
"403938","011","425991",602903000,10.000
"403944","011","425221",1435000,2.000
"403944","011","425222",250950000,717.000
"403944","011","425228",250400000,93.000
"403944","011","425991",328937000,1.000
"403950","011","425221",3588000,5.000
"403950","011","425222",79800000,228.000
"403950","011","425223",242515000,676.000
"403950","011","425229",12444444000,7.000
"403950","011","425764",4457000,11.000
"403950","011","425991",770290000,10.000
"403969","011","425221",1435000,2.000
"403969","011","425222",23200000,67.000
"403969","011","425223",17938000,50.000
"403969","011","425228",2000000,2.000
"403969","011","425229",347349000,1.000
"403969","011","425764",3885000,1.000
"403969","011","425991",457870000,1.000
"403975","011","425221",25830000,36.000
"403975","011","425222",26950000,77.000
"403975","011","425223",15068000,42.000
"403975","011","425764",3123000,1.000
"403975","011","425991",427004000,1.000
"403981","011","425222",15050000,43.000
