"KDSATKER","KDDEPT","KDMAK","JML_BILLING","JML_LAYANAN","REAL_VOLUME"
"677634","023","425912",1,1,0
"677635","023","425131",9,1,28
"677635","023","425411",17,1,360
"677635","023","425412",53,1,60
"677635","023","425419",6,1,10
"677635","023","425764",1,1,1
"677636","023","425122",1,1,72415000
"677636","023","425411",1,1,0
"677636","023","425412",22,1,0
"677636","023","425419",9,1,0
"677637","023","425131",3,1,3
"677637","023","425411",28,1,28
"677637","023","425412",85,1,85
"677637","023","425419",36,1,36
"677637","023","425811",1,1,1
"677637","023","425913",3,1,3
"677637","023","425999",1,1,1
"677638","023","425411",7,1,49
"677638","023","425412",11,1,354
"677641","023","425131",1,1,1
"677641","023","425411",1,1,1
"677641","023","425412",22,1,158120021
"677641","023","425419",6,1,6
"677642","023","425411",5,1,70
"677642","023","425412",4,1,4
"677642","023","425419",3,1,60
"677805","023","425911",7,1,101996485
"680544","023","425122",1,1,0
"680544","023","425911",1,1,1
"680544","023","425912",7,1,50
"680551","023","425912",2,1,0
"680565","023","425122",2,1,2
"680572","023","425911",1,1,0
"680572","023","425912",1,1,1
"680590","023","425912",2,1,2
"680608","023","425912",4,1,225
"690271","023","425129",1,1,17500000
"690271","023","425911",2,1,0
"690285","023","425131",10,1,0
"690285","023","425912",5,1,0
"690285","023","425931",14,1,1
"690292","023","425912",1,1,0
"690307","023","425811",1,1,0
"690307","023","425912",1,1,0
"690360","023","425911",3,1,1
"690374","023","425122",1,1,47898500
"690374","023","425911",1,1,0
"690396","023","425129",1,1,47999999
"690396","023","425912",1,1,0
"690398","023","425912",4,1,4
"690399","023","425764",2,1,0
"690399","023","425911",137,1,1250
"690399","023","425912",1172,1,1135
"690399","023","425917",436,1,0
"690402","023","425912",1,1,0
"690402","023","425917",3,1,1
"690432","023","425811",1,1,1
"690432","023","425912",14,1,14
"690435","023","425129",1,1,25999999
"690437","023","425122",1,1,65999999
"690437","023","425912",143,1,149
"690437","023","425917",1,1,1
"690438","023","425764",3,1,0
"690438","023","425912",226,1,0
"690439","023","425122",1,1,8999999
"690439","023","425811",3,1,2
"690439","023","425912",187,1,27
"690440","023","425764",559,1,6
"690440","023","425911",3,1,0
"690440","023","425912",218,1,3
"690440","023","425917",1,1,0
"690440","023","425994",1,1,1
"690442","023","425122",1,1,21999999
"690442","023","425912",85,1,0
"690443","023","425912",7,1,29399314.5
"690516","023","425912",4,1,0
"690517","023","425122",1,1,58123999
"690517","023","425911",1,1,0
"690518","023","425911",1,1,0
"690520","023","425912",214,1,0
"690520","023","425918",1,1,0
"690521","023","425122",3,1,144399998
"690521","023","425311",1,1,1
"690521","023","425764",2,1,0
"690521","023","425811",1,1,0
"690521","023","425912",4,1,0
"690521","023","425917",1,1,1
"690522","023","425911",1,1,105
"690522","023","425912",1,1,0
"690523","023","425912",91,1,0
"690524","023","425912",67,1,0
"690525","023","425912",23,1,183385362
"690525","023","425918",1,1,1
"690529","023","425791",4,1,705815236
"690529","023","425792",1,1,8000
"690529","023","425793",1,1,6919831
"690529","023","425911",8,1,606267919
"690529","023","425912",5,1,6641160
"690529","023","425913",4,1,260702165
"690534","023","425911",6,1,6
"690535","023","425911",1,1,4
"690535","023","425912",192,1,0
"690544","023","425411",2,1,181
"690544","023","425412",4,1,715
"690544","023","425764",1,1,0
"690544","023","425912",4,1,0
"690591","023","425122",1,1,0
"690591","023","425129",1,1,0
"690591","023","425131",464,1,0
"690591","023","425421",3,1,288880898
"690591","023","425912",13,1,0
"690591","023","425913",3,1,0
"690591","023","425917",2,1,6
"690592","023","425129",1,1,105402220
"690592","023","425131",37,1,239
"690592","023","425151",1,1,47
"690592","023","425421",1,1,15903000
"690593","023","425121",1,1,0
"690593","023","425122",2,1,0
"690593","023","425131",68,1,933
"690593","023","425421",26,1,88925000
"690593","023","425912",8,1,10
"690594","023","425131",13,1,131
"690594","023","425421",5,1,247666000
"690594","023","425764",1,1,1
"690595","023","425131",1,1,1
"690595","023","425912",1,1,1
"690596","023","425131",40,1,36292
"690598","023","425129",1,1,0
"690599","023","425131",65,1,0
"690601","023","425121",1,1,1508823
"690601","023","425131",12,1,44
"690602","023","425131",1,1,1
"690602","023","425917",1,1,1
"690603","023","425122",1,1,0
"690603","023","425131",6,1,1
"690604","023","425122",1,1,0
"690604","023","425131",23,1,45
"690604","023","425764",2,1,1
"690606","023","425131",1,1,3
"690608","023","425131",55,1,1878
"690609","023","425131",3,1,55
"690609","023","425912",65,1,0
"690609","023","425913",1,1,0
"690611","023","425129",1,1,0
"690611","023","425131",10,1,14
"690612","023","425131",31,1,277
"690613","023","425131",11,1,161
"690615","023","425917",1,1,1
"690617","023","425131",5,1,4
"690619","023","425131",19,1,57
"690620","023","425912",1,1,0
"690622","023","425129",1,1,30099999
"690645","023","425911",3,1,3
"690646","023","425911",32,1,0
"690646","023","425912",3,1,0
"690659","023","425139",23,1,250198
"690659","023","425421",2,1,44863250
"690659","023","425451",305,23,78122
"690659","023","425459",17,2,471245913
"690662","023","425811",6,1,6
"690662","023","425911",8,1,105
"690662","023","425912",62,1,62
"690662","023","425913",2,1,2
"723005","023","425122",1,1,3009999
"723007","023","425129",2,1,0
"723007","023","425131",45,1,45
"723007","023","425421",13,2,343
"723009","023","425131",1,1,1
"723009","023","425911",1,1,344250000
"723009","023","425912",2,1,334274
"723010","023","425911",7,1,0
"723010","023","425912",2,1,0
"723011","023","425761",1,1,1
"723011","023","425791",1,1,1
"723011","023","425911",1,1,1
"723011","023","425912",2,1,2
"723012","023","425122",1,1,0
"723012","023","425131",5,1,78
"723012","023","425911",4,1,0
"723013","023","425122",1,1,0
"723013","023","425131",2,1,2
"723013","023","425911",2,1,5
"723014","023","425122",1,1,19999999
"723014","023","425131",1,1,0
"723014","023","425764",1,1,0
"723014","023","425911",16,1,0
"723015","023","425122",1,1,0
"723015","023","425131",3,1,0
"723015","023","425911",16,1,0
"723015","023","425912",2,1,0
"723016","023","425122",1,1,0
"723016","023","425911",26,1,0
"723016","023","425999",12,1,0
"723017","023","425122",1,1,0
"723017","023","425129",1,1,0
"723017","023","425911",49,1,0
"723017","023","425912",5,1,0
"723018","023","425122",2,1,2
"723018","023","425911",4,1,0
"723019","023","425131",35,1,35
"723019","023","425911",34,1,34
"723019","023","425912",1,1,1
"723020","023","425911",3,1,3
"723021","023","425122",1,1,71234567
"723021","023","425911",3,1,0
"723021","023","425913",2,1,1
"723023","023","425913",1,1,1
"723024","023","425911",2,1,2390400
"902745","023","425122",3,1,168169799
"902745","023","425993",1,1,0
"902745","023","425998",5,1,0
"902745","023","425999",1558,1,0
"015404","024","425122",1,1,0
"015404","024","425285",30,28,181
"015404","024","425311",23,1,1842765
"015404","024","425312",12,1,2
"015404","024","425313",1268,82,1527
"015404","024","425314",4,3,4
"015514","024","425912",2,1,0
"015514","024","425913",1,1,1
"019009","024","425313",1,1,1
"019009","024","425314",7,6,7
"021811","024","425792",2,1,2
"035659","024","425285",6564,125,51968.57
"035659","024","425811",1,1,1
"040005","024","425313",2883,4,3269
"040005","024","425315",5740,3,8032
"040005","024","425912",7,1,7
"050406","024","425285",2,2,2
"052625","024","425285",1,1,7
"059007","024","425285",11,11,17
"100624","024","425918",2,1,2
"115161","024","425764",1,1,19569847
"129009","024","425254",3,1,3
"139004","024","425912",1,1,1
"155247","024","425122",1,1,0
"155247","024","425285",6192,97,25457
"155247","024","425811",1,1,16
"159201","024","425764",26,1,0
"165233","024","425285",2,1,22
"170083","024","425912",1,1,0
"195159","024","425764",9,1,0
"240555","024","425285",6,6,8
"245148","024","425285",1,1,14
"249009","024","425912",2,1,0
"249010","024","425285",14,14,45
"249406","024","425285",15,15,39
"257240","024","425122",1,1,0
"257240","024","425131",1,1,0
"257240","024","425151",233,4,11365
"257240","024","425421",173,7,3161
"257240","024","425911",19,1,0
"258462","024","425122",1,1,0
"258462","024","425911",1,1,0
"259006","024","425912",2,1,0
"260012","024","425912",1,1,0
"325151","024","425131",20,1,122
"325151","024","425151",180,10,7324
"325151","024","425421",3,2,445
"325151","024","425911",2,1,2
"325155","024","425313",2847,117,737624.95
"329148","024","425314",14,14,14
"330150","024","425792",1,1,0
"402173","024","425917",1,1,1
"415350","024","425122",5,1,0
"415350","024","425931",13,1,0
"415366","024","425122",2,1,0
"415366","024","425911",3,1,0
"415381","024","425122",3,1,0
"415381","024","425913",6,1,0
"415382","024","425313",1119,31,3649
"415383","024","425313",492,18,2172
"415397","024","425122",1,1,18300000
"415401","024","425811",1,1,13
"415401","024","425913",1,1,1
"415423","024","425122",2,1,0
"415423","024","425811",9,1,0
"415423","024","425911",6,1,6
"415423","024","425913",7,1,3
"415432","024","425811",2,1,0
"415432","024","425911",5,1,0
"415448","024","425911",12,1,0
"415454","024","425129",1,1,0
"415454","024","425811",1,1,1
"415454","024","425911",6,1,2
"415454","024","425913",1,1,1
"415460","024","425811",1,1,1
"415479","024","425122",2,1,0
"415479","024","425811",2,1,0
"415485","024","425122",4,1,0
"415485","024","425811",3,1,3
"415485","024","425911",1,1,19
"415485","024","425912",9,1,3232.49
"415491","024","425122",2,1,0
"415491","024","425129",1,1,0
"415491","024","425313",3,1,2819.15
"415505","024","425129",3,1,0
"415505","024","425811",6,1,1
"415505","024","425911",1,1,1
"415511","024","425121",1,1,0
"415511","024","425122",1,1,0
"415511","024","425811",2,1,2
"415511","024","425912",2,1,0
"415520","024","425129",1,1,0
"415536","024","425122",2,1,25600006
"415536","024","425129",4,1,307175680
"415536","024","425811",2,1,0
"415536","024","425911",2,1,0
"415542","024","425811",2,1,0
"415542","024","425912",1,1,0
"415551","024","425122",1,1,27799999
"415567","024","425122",2,1,259694987
"415573","024","425122",5,1,463707276
"415573","024","425911",1,1,0
"415573","024","425912",4,1,0
"415573","024","425913",1,1,0
"415582","024","425121",1,1,0
"415582","024","425122",5,1,0
"415582","024","425811",1,1,1
"415582","024","425911",1,1,1
"415598","024","425122",1,1,175000
"415598","024","425131",12,1,164
"415598","024","425911",4,1,4
"415598","024","425912",1,1,1
"415602","024","425129",5,1,0
"415602","024","425285",1,1,3
"415618","024","425122",2,1,2
"415618","024","425811",11,1,0
"415618","024","425911",1,1,0
"415624","024","425122",2,1,97999998
"415624","024","425811",1,1,1
"415624","024","425911",7,1,6
"415630","024","425119",1,1,1
"415630","024","425122",2,1,95424788
"415630","024","425911",1,1,13
"415649","024","425129",2,1,170388888
"415649","024","425811",6,1,3
"415649","024","425911",6,1,1
"415661","024","425129",10,1,0
"415661","024","425811",3,1,3
"415661","024","425911",1,1,1
"415661","024","425913",1,1,1
"415670","024","425911",1,1,1
"415686","024","425131",12,1,0
"415686","024","425285",40078,190,118019.12
"415686","024","425313",1,1,6
"415686","024","425421",68,10,509
"415686","024","425431",22,4,22
"415686","024","425912",2,1,1
"415706","024","425122",1,1,0
"415706","024","425811",22,1,0
"415706","024","425911",4,1,0
"415712","024","425313",6102,4,6102
"415712","024","425314",8523,55,8548
"415712","024","425315",12344,3,24330.8
"415712","024","425911",1,1,1
"415721","024","425129",2,1,356850589
"415721","024","425313",4458,6,4463
"415721","024","425314",23643,57,23845.7
"415721","024","425315",8462,3,23030
"415721","024","425811",1,1,1
"415721","024","425911",18,1,18
"415721","024","425912",1,1,0
"415721","024","425913",1,1,0
"415737","024","425122",1,1,10200999
"415737","024","425131",10,1,10
"415737","024","425313",1592,4,1592
"415737","024","425314",5202,45,5217
"415737","024","425315",2957,3,6225
"415737","024","425911",1,1,473261
"415743","024","425121",1,1,2707000
"415743","024","425313",599,6,870
"415743","024","425314",5351,51,5351
"415743","024","425315",816,3,1512
"415743","024","425791",5,1,0
"415743","024","425913",1,1,0
"415752","024","425122",3,1,0
"415752","024","425131",1,1,5
"415752","024","425313",674,3,1044
"415752","024","425314",32074,57,32074
"415752","024","425315",336,3,354
"415768","024","425122",1,1,0
"415768","024","425313",428,4,1408
"415768","024","425314",15822,39,16960
"415768","024","425315",189,3,333
"415774","024","425122",1,1,1
"415774","024","425313",119,5,219
"415774","024","425314",32851,57,34703
"415774","024","425315",136,2,207
"415780","024","425313",150,4,299
"415780","024","425314",22887,51,22887
"415780","024","425315",300,3,778
"415799","024","425131",12,1,12
"415799","024","425313",1957,4,2631
"415799","024","425314",12029,56,12349
"415799","024","425315",3396,3,3650
"415799","024","425316",1,1,5
"415800","024","425122",2,1,0
"415800","024","425313",229,4,229
"415800","024","425314",23942,37,23940.47
"415800","024","425315",435,2,606
"415800","024","425911",1,1,0
"415800","024","425912",3,1,50000
"415819","024","425313",602,6,1103
"415819","024","425314",9172,51,9267.23
"415819","024","425315",253,3,568
"415825","024","425285",8,1,8
"415825","024","425313",7081,5,57757
"415825","024","425314",61976,58,61976
"415825","024","425315",1983,3,4611
"415831","024","425313",2938,8,3776
"415831","024","425314",41839,57,41839
"415831","024","425315",1523,3,2773
"415840","024","425313",195,5,361
"415840","024","425314",7003,56,11705.51
"415840","024","425315",135,4,308
"415840","024","425811",1,1,31
"415856","024","425122",1,1,1
"415856","024","425313",126,2,336
"415856","024","425314",25939,56,28720.08
"415856","024","425315",202,3,543
"415862","024","425122",1,1,1
"415862","024","425129",1,1,1
"415862","024","425313",366,1,366
"415862","024","425314",10302,51,10956.34
"415862","024","425315",770,3,920
"415862","024","425912",4,1,4
"415862","024","425913",2,1,2
"415871","024","425151",7,2,287
"415871","024","425313",3728,12,4060
"415871","024","425314",15298,53,15726
"415871","024","425315",7474,3,9696
"415887","024","425122",2,1,8
"415887","024","425313",706,5,1250
"415887","024","425314",27268,56,27270.5
"415887","024","425315",1263,3,3141
"415893","024","425122",1,1,1699999
"415893","024","425313",427,3,864
"415893","024","425314",1792,42,1798
"415893","024","425315",666,3,1734
"415893","024","425911",2,1,0
"415907","024","425122",1,1,1
"415907","024","425313",1193,5,1903
"415907","024","425314",5377,55,5770.17
"415907","024","425315",673,3,1453
"415913","024","425122",2,1,0
"415913","024","425313",505,5,505
"415913","024","425314",45022,53,45022
"415913","024","425315",1036,3,2526
"415922","024","425122",1,1,1
"415922","024","425313",37,3,54
"415922","024","425314",21960,57,49678.65
"415922","024","425315",60,3,191
"415938","024","425313",2400,6,6839
"415938","024","425314",43289,58,198213.09
"415938","024","425315",1114,3,2005
"415938","024","425431",1,1,5000
"415938","024","425911",1,1,0
"415938","024","425912",1,1,0
"415944","024","425121",1,1,2
"415944","024","425122",4,1,3
"415944","024","425313",635,1,3523
"415944","024","425314",13990,51,13990
"415944","024","425315",373,3,1050
"415944","024","425811",1,1,1
"415944","024","425913",1,1,1
"415950","024","425129",1,1,0
"415950","024","425313",541,4,546
"415950","024","425314",21679,57,61972.39
"415950","024","425315",885,3,1293
"415969","024","425129",1,1,0
"415969","024","425313",1782,3,2649
"415969","024","425314",9852,57,10212.72
"415969","024","425315",1773,3,8007
"415975","024","425129",2,1,41640000
"415975","024","425313",237,6,761
"415975","024","425314",22492,54,22492
"415975","024","425315",409,3,1146
"415975","024","425911",1,1,1
"415981","024","425122",1,1,0
"415981","024","425131",1,1,0
"415981","024","425313",526,4,668
"415981","024","425314",80312,56,80312
"415981","024","425315",796,3,5657
"415981","024","425911",1,1,0
"415981","024","425912",2,1,0
"415990","024","425122",3,1,0
"415990","024","425313",230,3,378
"415990","024","425314",49803,56,71255.16
"415990","024","425315",367,3,775
"415990","024","425911",2,1,2
"416001","024","425122",1,1,0
"416001","024","425131",1,1,0
"416001","024","425313",390,6,858
"416001","024","425314",48985,51,49010
"416001","024","425315",694,3,1759
"416001","024","425791",12,1,0
"416001","024","425911",53,1,0
"416001","024","425912",7,1,0
"416006","024","425129",2,1,274977946
"416006","024","425131",38,1,170
"416006","024","425151",53,10,1191
"416006","024","425421",19,6,814
"416006","024","425911",2,1,0
"416006","024","425912",1,1,1
"416006","024","425913",1,1,0
"416010","024","425122",1,1,0
"416010","024","425313",570,6,863
"416010","024","425314",17294,53,17333
"416010","024","425315",134,3,206
"416026","024","425313",319,7,433
"416026","024","425314",8009,53,8514
"416026","024","425315",152,3,210
"416026","024","425913",1,1,0
"416032","024","425122",1,1,116767000
"416032","024","425313",504,4,5951
"416032","024","425314",952,49,952
"416032","024","425315",210,3,310
"416032","024","425911",1,1,0
"416032","024","425912",1,1,0
"416041","024","425313",138,7,206
"416041","024","425314",5121,52,6725
"416041","024","425315",166,2,201
"416057","024","425122",1,1,1115000
"416057","024","425313",189,3,242
"416057","024","425314",4000,39,5649
"416057","024","425315",182,3,262
"416063","024","425122",2,1,0
"416063","024","425313",282,5,2051
"416063","024","425314",18304,52,18304.98
"416063","024","425315",296,3,296
"416063","024","425791",11,1,0
"416072","024","425122",1,1,0
"416072","024","425129",1,1,0
"416072","024","425131",1,1,5
"416072","024","425313",70,3,108
"416072","024","425314",4261,51,4739.71
"416072","024","425315",57,3,99
"416088","024","425122",7,1,0
"416088","024","425313",1199,10,3233
"416088","024","425314",10530,58,136484.3
"416088","024","425315",1285,3,4294
"416088","024","425791",2,1,0
"416088","024","425793",1,1,0
"416094","024","425129",2,1,166354576
"416094","024","425313",1875,7,1999
"416094","024","425314",20487,57,20487
"416094","024","425315",3754,3,6236
"416108","024","425122",1,1,0
"416108","024","425131",4,1,4
"416108","024","425313",9997,8,11155.11
"416108","024","425314",56985,57,61078.38
"416108","024","425315",13524,4,39187
"416108","024","425911",2,1,2
"416114","024","425122",1,1,0
"416114","024","425131",1,1,1
"416114","024","425313",8455,9,17489
"416114","024","425315",15089,3,41849
"416120","024","425129",1,1,0
"416120","024","425313",9844,7,10722
"416120","024","425314",39838,56,39838
"416120","024","425315",9859,3,15597.39
"416120","024","425911",2,1,0
"416120","024","425912",4,1,0
"416139","024","425122",1,1,2100000
"416139","024","425313",593,2,593
"416139","024","425314",8578,32,8578
"416139","024","425315",272,3,470
"416139","024","425911",2,1,4
"416145","024","425122",1,1,0
"416145","024","425131",1,1,0
"416145","024","425313",8639,8,10327
"416145","024","425314",17234,57,17265
"416145","024","425315",8351,4,14226
"416145","024","425911",29,1,0
"416145","024","425912",704,1,1
"416151","024","425119",2,1,2
"416151","024","425122",2,1,1
"416151","024","425285",2,1,180
"416151","024","425313",1,1,1
"416151","024","425764",3,1,1
"416151","024","425911",2,1,2
"416151","024","425912",15,1,14
"416151","024","425913",2,1,2
"416161","024","425122",1,1,73888888
"416161","024","425911",12,1,3864713.1
"416211","024","425131",1,1,1
"416211","024","425151",9,2,220
"416211","024","425313",1,1,1
"416211","024","425421",25,4,1974
"416211","024","425431",21299,99,51586.16
"416211","024","425911",7,1,11
"416211","024","425999",311,1,311
"416233","024","425129",1,1,0
"416233","024","425151",456,7,9074
"416233","024","425421",195,11,2237
"416233","024","425811",1,1,1
"416242","024","425129",1,1,58888888
"416242","024","425131",1,1,0
"416242","024","425151",156,10,7508
"416242","024","425421",152,3,3031
"416242","024","425811",3,1,0
"416242","024","425911",1,1,0
"416242","024","425913",10,1,30840184
"416258","024","425129",1,1,0
"416258","024","425131",132,1,0
"416258","024","425151",53,9,3563
"416258","024","425421",378,5,6326
"417660","024","425912",1,1,1
"417665","024","425285",3,3,20
"439505","024","425316",1,1,1
"447560","024","425411",374,2,1187
"447560","024","425412",2992,9,3814
"447560","024","425791",4,1,1
"447560","024","425792",12,1,9
"447560","024","425912",6,1,0
"449009","024","425313",23439,721,56074.88
"449009","024","425811",42,1,0
"449009","024","425912",2,1,0
"449962","024","425122",1,1,0
"449962","024","425313",194,5,432
"449962","024","425314",22914,57,28161.28
"449962","024","425315",278,3,690
"449978","024","425313",223,1,223
"449978","024","425314",9908,47,9908.1
"449978","024","425315",449,3,573
"449984","024","425122",3,1,177535666
"449984","024","425131",1,1,6
"449984","024","425313",24,3,34
"449984","024","425314",273,26,287
"449984","024","425315",19,2,35
"449984","024","425911",12,1,0
"449984","024","425912",14,1,0
"465760","024","425314",39,6,39
"465827","024","425119",1,1,1
"465827","024","425122",4,1,0
"465827","024","425131",1,1,0
"465827","024","425764",9,1,0
"465827","024","425811",16,1,1
"465827","024","425911",2,1,0
"465827","024","425912",16,1,1206798863
"465895","024","425122",1,1,0
"465895","024","425254",54877,53,54876.5
"465895","024","425811",11,1,11
"465895","024","425912",12,1,12
"465909","024","425122",2,1,0
"465909","024","425811",7,1,0
"465909","024","425911",8,1,0
"465909","024","425912",4,1,0
"465909","024","425999",1,1,0
"465921","024","425119",2,1,2
"465921","024","425122",9,1,0
"465921","024","425131",539,1,539
"465921","024","425132",88,1,88
"465921","024","425173",1,1,0
"465921","024","425764",1,1,0
"465921","024","425811",3,1,0
"465921","024","425911",181,1,183
"465921","024","425912",16,1,3
"465921","024","425913",1,1,0
"465921","024","425931",1,1,0
"465977","024","425254",3,1,3
"466080","024","425122",2,1,0
"466080","024","425285",1,1,7
"466080","024","425712",2,1,0
"466080","024","425764",1,1,0
"466080","024","425791",1,1,0
"466080","024","425811",34,1,0
"466080","024","425912",393,1,0
"466080","024","425913",9,1,8
"466080","024","425917",3,1,0
"513096","024","425122",1,1,0
"513096","024","425313",196,2,371
"513096","024","425314",1574,39,1574
"513096","024","425315",386,3,1867
"513096","024","425911",2,1,2
"520607","024","425151",1,1,1
"520607","024","425421",36,3,1778
"520607","024","425431",163,18,58576
"520607","024","425911",15,1,0
"520611","024","425122",3,1,0
"520611","024","425911",1,1,0
"520628","024","425122",3,1,0
"520628","024","425811",11,1,0
"520628","024","425913",1,1,0
"532214","024","425811",4,1,0
"538815","024","425122",1,1,267971397
"538815","024","425811",9,1,0
"538840","024","425313",142,2,397929.38
"538840","024","425764",1,1,0
"538857","024","425122",3,1,0
"538857","024","425913",1,1,0
"548886","024","425122",2,1,0
"548886","024","425129",1,1,0
"548886","024","425811",2,1,2
"548886","024","425911",2,1,0
"548890","024","425122",2,1,0
"548890","024","425129",1,1,0
"552687","024","425285",313,84,3501
"552713","024","425131",4,1,0
"552713","024","425285",8136,132,70903.13
"552713","024","425313",2,2,18.19
"552713","024","425911",2,1,0
"552713","024","425912",1,1,0
"559950","024","425122",1,1,0
"559950","024","425129",1,1,0
"559950","024","425285",7601,122,21318
"559950","024","425421",21,6,114
"559950","024","425431",7,3,7
"559950","024","425811",3,1,0
"559950","024","425911",1,1,0
"560127","024","425122",2,1,19519000
"560127","024","425285",538,69,1282
"560127","024","425421",142,5,521
"560127","024","425431",1,1,1
"560127","024","425911",2,1,0
"560127","024","425912",1,1,0
"613111","024","425122",3,1,0
"613111","024","425285",10290,99,22267
"613111","024","425421",75,3,263
"613111","024","425431",43,3,46
"613125","024","425285",5743,92,16591.72
"613125","024","425421",9,3,204
"613125","024","425431",3,2,9
"613132","024","425129",1,1,0
"613132","024","425285",470,48,15544.64
"613132","024","425421",9,6,181
"613132","024","425431",1,1,1
"613132","024","425911",2,1,0
"613132","024","425912",1,1,0
"613132","024","425913",3,1,0
"613146","024","425285",8467,87,19198.44
"613146","024","425421",14,6,69
"613146","024","425811",1,1,0
"613146","024","425911",1,1,0
"613146","024","425912",26,1,0
"613146","024","425913",2,1,0
"621911","024","425285",10523,68,32878
"621911","024","425313",1,1,1
"621911","024","425421",7,2,176
"621911","024","425431",4,3,4
"621911","024","425912",2,1,0
"621911","024","425913",1,1,0
"621928","024","425122",1,1,10631313
"621928","024","425285",414,18,123608.31
"621928","024","425421",10,1,211
"621928","024","425431",4,1,4
"621928","024","425811",1,1,1
"621928","024","425839",19,1,7106
"621928","024","425911",1,1,1
"621932","024","425285",4284,73,13003
"621932","024","425431",38,2,38
"621932","024","425912",17,1,36
"621949","024","425285",431,21,31642.36
"621953","024","425285",1629,94,49509.03
"621953","024","425911",2,1,0
"621953","024","425912",1,1,0
"626046","024","425421",2,1,82
"626046","024","425431",672,3,1120
"626046","024","425811",1,1,0
"626380","024","425122",1,1,117275000
"626380","024","425151",3,1,201
"626380","024","425411",865,2,2749.04
"626380","024","425412",6384,15,6634.34
"626380","024","425419",4,2,1294
"626380","024","425764",1,1,0
"626380","024","425911",1,1,0
"626380","024","425912",3,1,0
"630838","024","425254",150,3,150
"630870","024","425119",1,1,1300
"630870","024","425122",7,1,0
"630870","024","425131",6,1,3
"630870","024","425316",692787,15,706349
"630870","024","425421",6393,2,106654
"630870","024","425764",1,1,0
"630870","024","425911",17,1,0
"630870","024","425912",299,1,8568199575
"630870","024","425913",2,1,2
"630870","024","425918",1,1,0
"632111","024","425122",6,1,0
"632111","024","425911",1,1,666000
"632128","024","425122",1,1,9
"632128","024","425151",33,2,1015
"632128","024","425411",115,2,5636
"632128","024","425412",446,12,5584.49
"632128","024","425419",17,5,82
"632128","024","425911",1,1,0
"632128","024","425912",22,1,0
"632132","024","425122",1,1,0
"632132","024","425129",1,1,0
"632132","024","425131",4,1,0
"632132","024","425151",10,3,729
"632132","024","425411",28,2,1000
"632132","024","425412",82,4,2261.59
"632132","024","425419",14,1,774
"632132","024","425811",3,1,3
"632149","024","425122",1,1,1
"632149","024","425131",12,1,1
"632149","024","425132",2,1,0
"632149","024","425313",31,1,887
"632149","024","425411",127,2,4006
"632149","024","425412",923,16,3908.03
"632149","024","425419",1,1,1
"632149","024","425699",1,1,0
"632149","024","425764",2,1,0
"632149","024","425811",1,1,0
"632149","024","425911",1,1,0
"632149","024","425913",3,1,0
"632153","024","425121",1,1,0
"632153","024","425122",1,1,0
"632160","024","425151",246,4,1320
"632160","024","425411",61,2,2456
"632160","024","425412",2817,14,3120
"632160","024","425419",149,2,533
"632160","024","425911",7,1,0
"632160","024","425912",2,1,0
"632160","024","425913",2,1,0
"632174","024","425129",6,1,94218065
"632174","024","425811",1,1,0
"632174","024","425911",3,1,0
"632181","024","425129",4,1,0
"632181","024","425911",1,1,1
"632181","024","425912",1,1,1
"632181","024","425913",1,1,1
"632195","024","425121",1,1,0
"632195","024","425122",1,1,0
"632195","024","425131",1,1,0
"632195","024","425411",116,2,2224.02
"632195","024","425412",228,8,1898.71
"632195","024","425419",2,2,2
"632195","024","425811",13,1,0
"632195","024","425911",77,1,0
"632195","024","425912",13,1,0
"632200","024","425122",1,1,0
"632200","024","425911",3,1,12
"632217","024","425122",3,1,338899998
"632217","024","425911",1,1,1
"632217","024","425912",2,1,2
"632221","024","425122",1,1,0
"632221","024","425911",3,1,0
"632238","024","425911",3,1,3605922
"632238","024","425912",2,1,2
"632242","024","425121",3,1,134578756
"632242","024","425122",1,1,7600000
"632242","024","425811",4,1,103429969
"632259","024","425122",2,1,236943456
"632259","024","425911",4,1,1
"632263","024","425121",1,1,0
"632263","024","425122",2,1,0
"632263","024","425811",1,1,1
"632263","024","425911",3,1,5
"632263","024","425913",1,1,1
"632270","024","425121",1,1,1
"632270","024","425122",1,1,1
"632270","024","425411",22,2,2700.67
"632270","024","425412",2877,14,5521.46
"632270","024","425419",12,6,1011
"632284","024","425122",2,1,11350500
"632284","024","425129",3,1,26075678
"632284","024","425811",2,1,0
"632291","024","425129",2,1,543190980
"632291","024","425911",3,1,2875000
"632291","024","425912",2,1,2
"632291","024","425913",1,1,2
"632306","024","425129",1,1,133000033
"632306","024","425911",1,1,1
"632310","024","425129",1,1,0
"632310","024","425411",48,2,623
"632310","024","425412",112,17,1986
"632310","024","425419",1,1,150
"632327","024","425129",1,1,211530000
"632327","024","425811",3,1,3
"632327","024","425913",1,1,1
"632331","024","425121",1,1,1
"632331","024","425122",2,1,2
"632331","024","425411",791,3,1356
"632331","024","425412",4146,13,4311.2
"632331","024","425419",4,2,6
"632331","024","425911",11,1,16
"632348","024","425122",5,1,0
"632348","024","425129",1,1,0
"632352","024","425122",1,1,0
"632352","024","425131",25,1,0
"632352","024","425132",4,1,0
"632352","024","425411",15,2,1270.68
"632352","024","425412",93,9,3519.17
"632352","024","425792",12,1,0
"632352","024","425911",19,1,0
"632352","024","425912",1,1,0
"632352","024","425913",1,1,0
"637567","024","425811",1,1,1
"637567","024","425911",1,1,1
