"kdsatker","kddept","kdmak","thang","volume"
"099213","005","425232","2023",117.000
"099213","005","425233","2023",166.000
"099213","005","425239","2023",1301.000
"099214","005","425231","2023",37.000
"099214","005","425232","2023",744.000
"099214","005","425233","2023",904.000
"099214","005","425239","2023",11101.000
"099215","005","425232","2023",75.000
"099215","005","425233","2023",225.000
"099215","005","425239","2023",1801.000
"099216","005","425231","2023",3.000
"099216","005","425232","2023",41.000
"099216","005","425233","2023",106.000
"099216","005","425239","2023",1401.000
"099217","005","425232","2023",85.000
"099217","005","425233","2023",73.000
"099217","005","425239","2023",1201.000
"099218","005","425233","2023",356.000
"099218","005","425239","2023",3901.000
"099219","005","425131","2023",1.000
"099220","005","425231","2023",10.000
"099220","005","425232","2023",34.000
"099220","005","425233","2023",744.000
"099220","005","425239","2023",4101.000
"099221","005","425232","2023",110.000
"099221","005","425233","2023",84.000
"099221","005","425239","2023",851.000
"099222","005","425232","2023",52.000
"099222","005","425233","2023",120.000
"099222","005","425239","2023",801.000
"099223","005","425131","2023",1.000
"099224","005","425231","2023",21.000
"099224","005","425233","2023",156.000
"099224","005","425239","2023",1701.000
"099225","005","425239","2023",542.000
"099226","005","425231","2023",1931.000
"099226","005","425232","2023",1005.000
"099226","005","425233","2023",1085.000
"099226","005","425239","2023",32732.000
"099227","005","425231","2023",601.000
"099227","005","425232","2023",64.000
"099227","005","425233","2023",280.000
"099227","005","425239","2023",2671.000
"099228","005","425232","2023",223.000
"099228","005","425233","2023",354.000
"099228","005","425239","2023",2868058.000
"099229","005","425232","2023",21.000
"099229","005","425233","2023",206.000
"099229","005","425239","2023",4911.000
"099230","005","425131","2023",1.000
"099231","005","425232","2023",95.000
"099231","005","425233","2023",121.000
"099231","005","425239","2023",13831.000
"099232","005","425232","2023",114.000
"099232","005","425233","2023",194.000
"099232","005","425239","2023",6881.000
"099233","005","425231","2023",3.000
"099233","005","425232","2023",118.000
"099233","005","425233","2023",129.000
"099233","005","425239","2023",5393.000
"099234","005","425232","2023",276.000
"099234","005","425233","2023",246.000
"099234","005","425239","2023",15277.000
"099235","005","425232","2023",174.000
"099235","005","425233","2023",193.000
"099235","005","425239","2023",13086.000
"099236","005","425231","2023",6.000
"099236","005","425233","2023",652.000
"099236","005","425239","2023",34369.000
"099237","005","425232","2023",13.000
"099237","005","425233","2023",305.000
"099237","005","425239","2023",1788.000
"099238","005","425231","2023",14.000
"099238","005","425233","2023",64.000
"099238","005","425239","2023",16880.000
"099239","005","425231","2023",10.000
"099239","005","425232","2023",1279.000
"099239","005","425233","2023",1309.000
"099239","005","425239","2023",7398.000
"099240","005","425232","2023",265.000
"099240","005","425233","2023",270.000
"099240","005","425239","2023",1972.000
"099241","005","425231","2023",10.000
"099241","005","425233","2023",191.000
"099241","005","425239","2023",4254.000
"099242","005","425232","2023",126.000
"099242","005","425233","2023",93.000
"099242","005","425239","2023",3197.000
"099243","005","425231","2023",2.000
"099243","005","425232","2023",524.000
"099243","005","425233","2023",447.000
"099243","005","425239","2023",2996.000
"099244","005","425131","2023",1.000
"099245","005","425231","2023",3.000
"099245","005","425232","2023",77.000
"099245","005","425233","2023",134.000
"099245","005","425239","2023",969.000
"099246","005","425232","2023",511.000
"099246","005","425233","2023",659.000
"099246","005","425239","2023",6479.000
"099247","005","425231","2023",19.000
"099247","005","425232","2023",255.000
"099247","005","425233","2023",250.000
"099247","005","425239","2023",1965.000
"099248","005","425232","2023",76.000
"099248","005","425233","2023",43.000
"099248","005","425239","2023",1761918.000
"099249","005","425231","2023",447.000
"099249","005","425232","2023",75.000
"099249","005","425233","2023",54.000
"099249","005","425239","2023",740.000
"099250","005","425232","2023",101.000
"099250","005","425233","2023",90.000
"099250","005","425239","2023",2651.000
"099251","005","425131","2023",1.000
"099252","005","425232","2023",290.000
"099252","005","425233","2023",364.000
"099252","005","425239","2023",2104632.000
"099253","005","425239","2023",129.000
"099254","005","425232","2023",3398.000
"099254","005","425233","2023",595.000
"099254","005","425239","2023",18808.000
"099255","005","425232","2023",12.000
"099255","005","425233","2023",82.000
"099255","005","425239","2023",399.000
"099256","005","425231","2023",8.000
"099256","005","425232","2023",61.000
"099256","005","425233","2023",65.000
"099256","005","425239","2023",7794.000
"099257","005","425233","2023",44.000
"099257","005","425239","2023",1367.000
"099258","005","425231","2023",53.000
"099258","005","425232","2023",178.000
"099258","005","425233","2023",148.000
"099258","005","425239","2023",1288.000
"099259","005","425232","2023",131.000
"099259","005","425233","2023",104.000
"099259","005","425239","2023",5956.000
"099260","005","425231","2023",41.000
"099260","005","425232","2023",42.000
"099260","005","425233","2023",51.000
"099260","005","425239","2023",1512.000
"099265","005","425131","2023",1.000
"099266","005","425232","2023",97.000
"099266","005","425233","2023",124.000
"099266","005","425239","2023",1950.000
"099271","018","425112","2023",5522.000
"099271","018","425289","2023",350100.000
"099271","018","425691","2023",250.000
"099272","005","425131","2023",1.000
"099273","005","425231","2023",5.000
"099273","005","425232","2023",185.000
"099273","005","425233","2023",200.000
"099273","005","425239","2023",6879.000
"099286","005","425131","2023",1.000
"099287","005","425231","2023",498.000
"099287","005","425232","2023",1068.000
"099287","005","425233","2023",1738.000
"099287","005","425239","2023",147866.000
"099290","005","425131","2023",1.000
"099291","005","425232","2023",96.000
"099291","005","425233","2023",179.000
"099291","005","425239","2023",8117.000
"099308","005","425131","2023",1.000
"099309","005","425231","2023",24.000
"099309","005","425232","2023",493.000
"099309","005","425233","2023",822.000
"099309","005","425239","2023",6053.000
"099312","005","425131","2023",1.000
"099313","005","425239","2023",272.000
"099329","005","425131","2023",1.000
"099330","005","425231","2023",23.000
"099330","005","425232","2023",902.000
"099330","005","425233","2023",223.000
"099330","005","425239","2023",3867.000
"099333","005","425131","2023",1.000
"099334","005","425231","2023",5.000
"099334","005","425232","2023",349.000
"099334","005","425233","2023",442.000
"099334","005","425239","2023",11385.000
"099340","005","425131","2023",1.000
"099341","005","425231","2023",1.000
"099341","005","425232","2023",26.000
"099341","005","425233","2023",429.000
"099341","005","425239","2023",2252.000
"099354","005","425131","2023",1.000
"099355","005","425231","2023",7.000
"099355","005","425232","2023",1126.000
"099355","005","425233","2023",1010.000
"099355","005","425239","2023",6024.000
"099361","005","425131","2023",1.000
"099362","005","425231","2023",39.000
"099362","005","425232","2023",341.000
"099362","005","425233","2023",324.000
"099362","005","425239","2023",3056.000
"099375","005","425131","2023",1.000
"099376","005","425231","2023",2.000
"099376","005","425233","2023",190.000
"099376","005","425239","2023",2001.000
"099382","005","425131","2023",1.000
"099383","005","425232","2023",56.000
"099383","005","425233","2023",90.000
"099383","005","425239","2023",873.000
"099396","005","425131","2023",1.000
"099397","005","425231","2023",11.000
"099397","005","425232","2023",160.000
"099397","005","425233","2023",309.000
"099397","005","425239","2023",2306.000
"099401","005","425131","2023",1.000
"099402","005","425232","2023",57.000
"099402","005","425233","2023",300.000
"099402","005","425239","2023",2414.000
"099418","005","425131","2023",28023569.000
"099419","005","425239","2023",646.000
"099422","005","425131","2023",26493650.000
"099423","005","425232","2023",1595.000
"099423","005","425233","2023",2641.000
"099423","005","425239","2023",16200.000
"099439","005","425131","2023",1.000
"099440","005","425232","2023",721.000
"099440","005","425233","2023",383.000
"099440","005","425239","2023",2154526.000
"099443","005","425131","2023",1.000
"099444","005","425233","2023",350.000
"099444","005","425239","2023",1932.000
"099450","005","425131","2023",1.000
"099451","005","425233","2023",104.000
"099451","005","425239","2023",1155.000
"099464","005","425131","2023",1.000
"099465","005","425232","2023",156.000
"099465","005","425233","2023",118.000
"099465","005","425239","2023",6562.000
"099471","005","425131","2023",1.000
"099472","005","425231","2023",37.000
"099472","005","425233","2023",435.000
"099472","005","425239","2023",2769.000
"099485","005","425131","2023",1.000
"099486","005","425231","2023",1.000
"099486","005","425233","2023",65.000
"099486","005","425239","2023",2708.000
"099492","005","425131","2023",1.000
"099493","005","425232","2023",137.000
"099493","005","425233","2023",150.000
"099493","005","425239","2023",898.000
"099507","005","425131","2023",1.000
"099508","005","425233","2023",67.000
"099508","005","425239","2023",825.000
"099511","005","425131","2023",1.000
"099512","005","425231","2023",1.000
"099512","005","425232","2023",171.000
"099512","005","425233","2023",151.000
"099512","005","425239","2023",3517.000
"099528","005","425131","2023",1.000
"099529","005","425232","2023",382.000
"099529","005","425233","2023",102.000
"099529","005","425239","2023",1892.000
"099532","005","425131","2023",1.000
"099533","005","425231","2023",22.000
"099533","005","425232","2023",110.000
"099533","005","425233","2023",132.000
"099533","005","425239","2023",7530.000
"099549","005","425131","2023",1.000
"099550","005","425231","2023",1.000
"099550","005","425232","2023",53.000
"099550","005","425233","2023",66.000
"099550","005","425239","2023",885.000
"099553","005","425131","2023",1.000
"099554","005","425231","2023",57.000
"099554","005","425232","2023",269.000
"099554","005","425233","2023",141.000
"099554","005","425239","2023",5050.000
"099560","005","425131","2023",1.000
"099561","005","425231","2023",6.000
"099561","005","425232","2023",42.000
"099561","005","425233","2023",55.000
"099561","005","425239","2023",525.000
"099574","005","425131","2023",2208947.000
"099575","005","425231","2023",28.000
"099575","005","425232","2023",107.000
"099575","005","425233","2023",123.000
"099575","005","425239","2023",900.000
"099581","005","425131","2023",1.000
"099582","005","425231","2023",17.000
"099582","005","425233","2023",193.000
"099582","005","425239","2023",4292.000
"099595","005","425131","2023",1.000
"099596","005","425231","2023",18.000
"099596","005","425233","2023",134.000
"099596","005","425239","2023",1524.000
"099600","005","425131","2023",1.000
"099601","005","425231","2023",16.000
"099601","005","425232","2023",339.000
"099601","005","425233","2023",112.000
"099601","005","425239","2023",367327.000
"099617","005","425131","2023",1.000
"099618","005","425231","2023",39.000
"099618","005","425232","2023",48.000
"099618","005","425233","2023",453.000
"099618","005","425239","2023",3559.000
"099621","005","425131","2023",1.000
"099622","005","425232","2023",50.000
"099622","005","425233","2023",35.000
"099622","005","425239","2023",1728.000
"099638","005","425131","2023",1.000
"099639","005","425231","2023",8.000
"099639","005","425233","2023",98.000
"099639","005","425239","2023",1608.000
"099642","005","425131","2023",1.000
"099643","005","425232","2023",201.000
"099643","005","425233","2023",186.000
"099643","005","425239","2023",6992.000
"099659","005","425131","2023",1.000
"099660","005","425231","2023",122.000
"099660","005","425232","2023",188.000
"099660","005","425233","2023",525.000
"099660","005","425239","2023",3131.000
"099663","005","425131","2023",1.000
"099664","005","425232","2023",212.000
"099664","005","425233","2023",155.000
"099664","005","425239","2023",7248.000
"099670","005","425131","2023",1.000
"099671","005","425231","2023",118.000
"099671","005","425232","2023",88.000
"099671","005","425233","2023",90.000
"099671","005","425239","2023",1172.000
"099684","005","425131","2023",1.000
"099685","005","425231","2023",18.000
"099685","005","425232","2023",124.000
"099685","005","425233","2023",56.000
"099685","005","425239","2023",3564.000
"099691","005","425131","2023",1.000
"099692","005","425239","2023",209.000
"099706","005","425131","2023",1.000
"099707","005","425232","2023",951.000
"099707","005","425233","2023",932.000
"099707","005","425239","2023",8996.000
"099710","005","425131","2023",1.000
"099711","005","425231","2023",1.000
"099711","005","425232","2023",98.000
"099711","005","425233","2023",73.000
"099711","005","425239","2023",2194.000
"099727","005","425131","2023",1.000
"099728","005","425231","2023",96.000
"099728","005","425232","2023",34.000
"099728","005","425233","2023",60.000
"099728","005","425239","2023",411.000
"099731","005","425131","2023",1.000
"099732","005","425232","2023",487.000
"099732","005","425233","2023",238.000
"099732","005","425239","2023",7283.000
"099748","005","425131","2023",1.000
"099749","005","425231","2023",6.000
"099749","005","425233","2023",198.000
"099749","005","425239","2023",4228.000
"099752","005","425131","2023",1.000
"099753","005","425231","2023",1520.000
"099753","005","425233","2023",100.000
"099753","005","425239","2023",4242.000
"099769","005","425131","2023",1.000
"099770","005","425231","2023",22.000
"099770","005","425232","2023",6.000
"099770","005","425233","2023",43.000
"099770","005","425239","2023",1050.000
"099773","005","425131","2023",1.000
"099774","005","425239","2023",241.000
"099780","005","425131","2023",1.000
"099781","005","425232","2023",1875.000
"099781","005","425233","2023",2925.000
"099781","005","425239","2023",27873.000
"099794","005","425131","2023",1.000
"099795","005","425233","2023",967.000
"099795","005","425239","2023",15223.000
"099802","005","425131","2023",1.000
"099803","005","425231","2023",7.000
"099803","005","425232","2023",249.000
"099803","005","425233","2023",406.000
"099803","005","425239","2023",2154.000
"099816","005","425131","2023",1.000
"099817","005","425232","2023",353.000
"099817","005","425233","2023",325.000
"099817","005","425239","2023",5407.000
"099820","005","425131","2023",1.000
"099821","005","425232","2023",575.000
"099821","005","425233","2023",572.000
"099821","005","425239","2023",6832.000
"099837","005","425131","2023",1.000
"099838","005","425232","2023",462.000
"099838","005","425233","2023",368.000
"099838","005","425239","2023",2849.000
"099841","005","425131","2023",1.000
"099842","005","425231","2023",60.000
"099842","005","425232","2023",695.000
"099842","005","425233","2023",527.000
"099842","005","425239","2023",7828.000
"099858","005","425131","2023",1.000
"099859","005","425231","2023",4.000
"099859","005","425232","2023",200.000
"099859","005","425233","2023",207.000
"099859","005","425239","2023",2955.000
"099862","005","425131","2023",1.000
"099863","005","425232","2023",1155.000
"099863","005","425233","2023",1085.000
"099863","005","425239","2023",68273.000
"099879","005","425131","2023",1.000
"099880","005","425231","2023",110.000
"099880","005","425233","2023",262.000
"099880","005","425239","2023",3264.000
"099883","005","425131","2023",1.000
"099884","005","425231","2023",96.000
"099884","005","425232","2023",137.000
"099884","005","425233","2023",172.000
"099884","005","425239","2023",5726.000
"099890","005","425131","2023",1.000
"099891","005","425231","2023",350.000
"099891","005","425233","2023",666.000
"099891","005","425239","2023",48854.000
"099905","005","425131","2023",1.000
"099906","005","425231","2023",1.000
"099906","005","425232","2023",71.000
"099906","005","425233","2023",121.000
"099906","005","425239","2023",11622.000
"099912","005","425131","2023",1.000
"099913","005","425231","2023",23.000
"099913","005","425232","2023",459.000
"099913","005","425233","2023",447.000
"099913","005","425239","2023",47302.000
"099926","005","425131","2023",1.000
"099927","005","425231","2023",79.000
"099927","005","425232","2023",30.000
"099927","005","425233","2023",804.000
"099927","005","425239","2023",25112.000
"099930","005","425131","2023",1.000
"099931","005","425232","2023",18.000
"099931","005","425233","2023",154.000
"099931","005","425239","2023",1382.000
"099947","005","425131","2023",1.000
"099948","005","425233","2023",161.000
"099948","005","425239","2023",3122.000
"099951","005","425131","2023",1.000
"099952","005","425233","2023",56.000
"099952","005","425239","2023",476.000
"099968","005","425131","2023",1.000
"099969","005","425231","2023",17.000
"099969","005","425232","2023",78.000
"099969","005","425233","2023",136.000
"099969","005","425239","2023",15118.000
"099972","005","425131","2023",1.000
"099973","005","425231","2023",1489.000
"099973","005","425233","2023",65.000
"099973","005","425239","2023",9599.000
"099989","005","425131","2023",1.000
"099990","005","425231","2023",184.000
"099990","005","425232","2023",72.000
"099990","005","425233","2023",84.000
"099990","005","425239","2023",14172.000
"099993","005","425131","2023",1.000
"099994","005","425233","2023",107.000
"099994","005","425239","2023",508.000
"100041","015","425131","2023",1.000
"105163","033","425133","2023",1.000
"105208","056","425341","2023",2827.000
"105209","025","425351","2023",510.000
"107150","013","425131","2023",1.000
"107170","013","425131","2023",1.000
"108025","005","425131","2023",1.000
"108266","013","425131","2023",91039000.000
"108266","013","425421","2023",25.000
"108309","005","425131","2023",1.000
"109005","018","425289","2023",112500.000
"109005","018","425691","2023",100000.000
"109063","005","425233","2023",247.000
"109063","005","425239","2023",4709.000
"109064","005","425232","2023",1014.000
"109064","005","425233","2023",1249.000
"109064","005","425239","2023",8301.000
"109065","018","425112","2023",1700.000
"109065","018","425289","2023",2000.000
"109065","018","425691","2023",1050.000
"109104","013","425131","2023",1.000
"109104","013","425219","2023",1.000
"109105","013","425131","2023",1.000
"109105","013","425219","2023",1.000
"109107","013","425131","2023",1.000
"109108","013","425131","2023",1.000
"109109","013","425131","2023",1.000
"109109","013","425219","2023",1.000
"109110","013","425131","2023",1.000
"109110","013","425219","2023",1.000
"109111","013","425131","2023",1.000
"109111","013","425219","2023",1.000
"109112","013","425131","2023",1.000
"109112","013","425219","2023",1.000
"109114","013","425219","2023",1.000
"109116","013","425131","2023",1.000
"109116","013","425219","2023",1.000
"109117","013","425131","2023",1.000
"109118","013","425131","2023",1.000
"109118","013","425219","2023",1.000
"109137","013","425131","2023",1.000
"109138","013","425131","2023",1.000
"109139","013","425131","2023",1.000
"109139","013","425219","2023",1.000
"109140","013","425131","2023",1.000
"109140","013","425219","2023",1.000
"109141","013","425131","2023",1.000
"109142","013","425131","2023",1.000
"109143","013","425131","2023",1.000
"109144","013","425131","2023",1.000
"109145","013","425131","2023",1.000
"109147","013","425131","2023",1.000
"109148","013","425131","2023",1.000
"109149","013","425131","2023",1.000
"109150","013","425131","2023",1.000
"109150","013","425219","2023",1.000
"109151","013","425131","2023",1.000
"109152","013","425131","2023",1.000
"109152","013","425219","2023",1.000
"109153","013","425131","2023",1.000
"109153","013","425219","2023",1.000
"109154","013","425131","2023",1.000
"109154","013","425219","2023",1.000
"109155","013","425211","2023",95761.000
"109155","013","425212","2023",26.000
"109155","013","425213","2023",49954.000
"109155","013","425214","2023",4438.000
"109156","013","425211","2023",3626.000
"109156","013","425213","2023",247.000
"109156","013","425214","2023",51.000
"109157","013","425211","2023",6421.000
"109157","013","425213","2023",235.000
"109157","013","425214","2023",124.000
"109158","013","425211","2023",2317.000
"109158","013","425213","2023",200.000
"109158","013","425214","2023",45.000
"109159","013","425211","2023",1511.000
"109159","013","425213","2023",1391.000
"109159","013","425214","2023",113.000
"109160","013","425211","2023",1581.000
"109160","013","425213","2023",196.000
"109160","013","425214","2023",85.000
"109161","013","425211","2023",807.000
"109161","013","425213","2023",131.000
"109161","013","425214","2023",20.000
"109636","013","425131","2023",1.000
"109636","013","425219","2023",1.000
"111079","066","425699","2023",40.000
"111910","056","425341","2023",2265.000
"117109","015","425131","2023",1.000
"117134","015","425131","2023",1.000
"117141","015","425131","2023",1.000
"117155","015","425122","2023",1.000
"119072","018","425112","2023",1500.000
"119072","018","425289","2023",3000500.000
"119072","018","425691","2023",2000.000
"119091","015","425122","2023",1.000
"119091","015","425131","2023",1.000
"119091","015","425999","2023",1.000
"119110","015","425122","2023",1.000
"119110","015","425131","2023",1.000
"119127","015","425122","2023",1.000
"119127","015","425131","2023",1.000
"119131","015","425131","2023",1.000
"119131","015","425781","2023",376.000
"119152","015","425131","2023",1.000
"119152","015","425781","2023",266.000
"119152","015","425999","2023",1.000
"119160","015","425131","2023",1.000
"119160","015","425781","2023",455.000
"119161","015","425131","2023",1.000
"119161","015","425781","2023",343.000
"119162","015","425131","2023",1.000
"119162","015","425781","2023",19.000
"119163","015","425131","2023",1.000
"119163","015","425781","2023",290.000
"119164","015","425131","2023",1.000
"119164","015","425781","2023",14.000
"119165","015","425131","2023",1.000
"119165","015","425781","2023",10.000
"119166","015","425781","2023",108.000
"119167","015","425131","2023",1.000
"119168","015","425781","2023",19.000
"119312","015","425122","2023",16000000.000
"119312","015","425129","2023",9000000.000
"119312","015","425782","2023",33755000000.000
"119312","015","425784","2023",2240000000.000
"119312","015","425785","2023",10867345000.000
"119326","015","425131","2023",1.000
"119347","015","425122","2023",1.000
"119347","015","425131","2023",1.000
"119351","015","425122","2023",1.000
"119351","015","425131","2023",1.000
"119351","015","425781","2023",21.000
"119368","015","425122","2023",1.000
"119368","015","425131","2023",1.000
"119372","015","425122","2023",1.000
"119372","015","425131","2023",1.000
"119372","015","425781","2023",36.000
"119389","015","425131","2023",1.000
"119389","015","425781","2023",17.000
"119393","015","425122","2023",16000000.000
"119393","015","425129","2023",7000000.000
"119393","015","425131","2023",3500000.000
"119393","015","425782","2023",3885000000.000
"119393","015","425784","2023",1166000000.000
"119393","015","425785","2023",22211000.000
"119395","119","425122","2023",1.000
"119415","015","425131","2023",1.000
"119415","015","425781","2023",8.000
"119436","015","425122","2023",1.000
"119436","015","425131","2023",1.000
"119440","015","425131","2023",1.000
"119440","015","425781","2023",23.000
"119457","015","425122","2023",1.000
"119457","015","425131","2023",1.000
"119457","015","425781","2023",252.000
"119461","015","425131","2023",1.000
"119461","015","425781","2023",28.000
"119478","015","425122","2023",1.000
"119478","015","425131","2023",1.000
"119478","015","425781","2023",264.000
"119482","015","425122","2023",1.000
"119482","015","425131","2023",1.000
"119482","015","425781","2023",176.000
"119499","015","425131","2023",1.000
"119499","015","425781","2023",145.000
"119504","015","425122","2023",1.000
"119504","015","425131","2023",1.000
"119504","015","425781","2023",64.000
"119511","015","425122","2023",16000000.000
"119511","015","425129","2023",9000000.000
"119511","015","425131","2023",3000000.000
"119511","015","425782","2023",17099000000.000
"119511","015","425784","2023",1231000000.000
"119511","015","425785","2023",17648000.000
"119525","015","425131","2023",1.000
"119525","015","425781","2023",281.000
"119532","015","425131","2023",1.000
"119546","015","425131","2023",1.000
"119546","015","425781","2023",41.000
"119567","015","425122","2023",1.000
"119567","015","425131","2023",1.000
"119567","015","425781","2023",44.000
"119571","015","425131","2023",1.000
"119571","015","425781","2023",2.000
"119588","015","425131","2023",1.000
"119588","015","425781","2023",52.000
"119592","015","425122","2023",1.000
"119592","015","425131","2023",1.000
"119592","015","425781","2023",57.000
"119600","015","425781","2023",91.000
"119614","015","425131","2023",1.000
"119614","015","425781","2023",47.000
"119621","015","425122","2023",1.000
"119621","015","425131","2023",1.000
"119642","015","425131","2023",1.000
"119656","015","425122","2023",16000000.000
"119656","015","425129","2023",9000000.000
"119656","015","425131","2023",3500000.000
"119656","015","425782","2023",6661000000.000
"119656","015","425784","2023",2587000000.000
"119656","015","425785","2023",31452000.000
"119660","015","425122","2023",1.000
"119660","015","425131","2023",1.000
"119677","015","425122","2023",1.000
"119677","015","425131","2023",1.000
"119677","015","425781","2023",122.000
"119698","015","425122","2023",1.000
"119698","015","425131","2023",1.000
"119698","015","425781","2023",516.000
"119703","015","425122","2023",16000000.000
"119703","015","425129","2023",7000000.000
"119703","015","425131","2023",3500000.000
"119703","015","425782","2023",1416000000.000
"119703","015","425784","2023",898000000.000
"119703","015","425785","2023",3713000.000
"119710","015","425131","2023",1.000
"119724","015","425122","2023",16000000.000
"119724","015","425129","2023",7000000.000
"119724","015","425131","2023",3500000.000
"119724","015","425782","2023",9656000000.000
"119724","015","425784","2023",412000000.000
"119724","015","425785","2023",48757000.000
"119731","015","425122","2023",1.000
"119731","015","425781","2023",63.000
"119745","015","425122","2023",16000000.000
"119745","015","425129","2023",7000000.000
"119745","015","425131","2023",7000000.000
"119745","015","425782","2023",1255000000.000
"119745","015","425784","2023",459000000.000
"119745","015","425785","2023",2646000.000
"119752","015","425122","2023",1.000
"119752","015","425131","2023",1.000
"119752","015","425781","2023",52.000
"119766","015","425131","2023",1.000
"119766","015","425781","2023",123.000
"119770","015","425131","2023",1.000
"119791","015","425131","2023",1.000
"119791","015","425781","2023",346.000
"119809","015","425122","2023",16000000.000
"119809","015","425129","2023",7000000.000
"119809","015","425131","2023",3500000.000
"119809","015","425782","2023",1823000000.000
"119809","015","425784","2023",440000000.000
"119809","015","425785","2023",881000.000
"119813","015","425131","2023",1.000
"119813","015","425781","2023",12.000
"119820","015","425131","2023",1.000
"119820","015","425781","2023",27.000
"119834","015","425122","2023",16000000.000
"119834","015","425129","2023",7000000.000
"119834","015","425131","2023",3500000.000
"119834","015","425782","2023",783000000.000
"119834","015","425784","2023",117000000.000
"119834","015","425785","2023",6108000.000
"119841","015","425131","2023",1.000
"119841","015","425781","2023",150.000
"119855","015","425131","2023",1.000
"119855","015","425781","2023",95.000
"119862","015","425122","2023",1.000
"119862","015","425781","2023",625.000
"119876","015","425122","2023",1.000
"119876","015","425131","2023",1.000
"119876","015","425781","2023",73.000
"119880","015","425131","2023",1.000
"119880","015","425781","2023",5.000
"119897","015","425131","2023",1.000
"119897","015","425781","2023",9.000
"119902","015","425131","2023",1.000
"119902","015","425781","2023",24.000
"119919","015","425122","2023",1.000
"119919","015","425131","2023",1.000
"119919","015","425781","2023",128.000
"119923","015","425122","2023",1.000
"119923","015","425131","2023",1.000
"119930","015","425131","2023",1.000
"119930","015","425781","2023",25.000
"119944","015","425122","2023",21000000.000
"119944","015","425129","2023",7000000.000
"119944","015","425131","2023",3500000.000
"119944","015","425782","2023",993000000.000
"119944","015","425784","2023",1348000000.000
"119944","015","425785","2023",2181000.000
"119965","015","425131","2023",1.000
"119965","015","425781","2023",41.000
"119972","015","425122","2023",1.000
"119972","015","425131","2023",1.000
"119972","015","425781","2023",187.000
"119986","015","425122","2023",1.000
"119986","015","425131","2023",1.000
"119986","015","425781","2023",45.000
"119990","015","425131","2023",1.000
"119990","015","425781","2023",287.000
"120040","018","425112","2023",5600.000
"120040","018","425131","2023",1.000
"120040","018","425151","2023",3520.000
"120855","066","425699","2023",65.000
"120917","060","425276","2023",1.000
"121014","025","425351","2023",3152.000
"121019","056","425341","2023",11962.000
"121111","025","425351","2023",2130.000
"121115","054","425131","2023",1.000
"121116","060","425276","2023",1.000
"121212","025","425351","2023",1981.000
"121217","056","425341","2023",8680.000
"125166","015","425811","2023",293151000.000
"129000","018","425289","2023",1000.000
"129000","018","425691","2023",120.000
"129065","018","425112","2023",2500.000
"129065","018","425289","2023",103500.000
"129065","018","425691","2023",2700.000
"130467","060","424111","2023",1.000
"130470","022","425151","2023",16.000
"130470","022","425421","2023",175.000
"130761","066","425699","2023",200.000
"131111","060","425276","2023",1.000
"131220","025","425131","2023",1.000
"131220","025","425412","2023",1900.000
"137590","023","425131","2023",1.000
"139077","018","425112","2023",2600.000
"139077","018","425289","2023",1500000.000
"139077","018","425691","2023",800.000
"145161","066","425699","2023",30.000
"149065","018","425112","2023",275.000
"149065","018","425289","2023",2850000.000
"149065","018","425691","2023",800.000
"150243","066","425699","2023",85.000
"150751","066","425699","2023",55.000
"150958","066","425699","2023",80.000
"155247","024","425285","2023",34270.000
"159062","018","425112","2023",8200.000
"159062","018","425289","2023",2800000.000
"159062","018","425691","2023",1300.000
"161211","025","425351","2023",72.000
"165162","066","425421","2023",14.000
"165249","066","425699","2023",90.000
"165352","066","425699","2023",200.000
"165441","066","425699","2023",20.000
"169073","018","425112","2023",1000.000
"169073","018","425252","2023",3.000
"169073","018","425289","2023",2000000.000
"169073","018","425691","2023",400.000
"171171","025","425351","2023",440.000
"171175","056","425341","2023",907.000
"171410","025","425351","2023",321.000
"179021","018","425289","2023",458009.000
"179021","018","425691","2023",42400.000
"179066","018","425112","2023",1400.000
"179066","018","425289","2023",9000000.000
"179066","018","425691","2023",500.000
"180945","022","425516","2023",44550.000
"181216","025","425351","2023",740.000
"181220","060","425276","2023",1.000
"189080","018","425112","2023",6800.000
"189080","018","425289","2023",2650000.000
"189080","018","425691","2023",1350.000
"190633","066","425699","2023",400.000
"191206","026","425421","2023",48.000
"192520","056","425341","2023",4093.000
"195175","066","425421","2023",80.000
"199026","018","425289","2023",1000000.000
"199077","018","425112","2023",11700.000
"199077","018","425289","2023",12000000.000
"199077","018","425691","2023",4000.000
"200637","006","425131","2023",1.000
"200637","006","425233","2023",1.000
"200637","006","425236","2023",1.000
"200637","006","425237","2023",1.000
"200637","006","425238","2023",1.000
"200637","006","425241","2023",1.000
"200637","006","425243","2023",1.000
"200637","006","425246","2023",1.000
"200637","006","425249","2023",1.000
"201208","056","425341","2023",2158.000
"205232","066","425699","2023",165.000
"209065","018","425112","2023",2700.000
"209065","018","425289","2023",125026.000
"209069","018","425112","2023",775.000
"209069","018","425289","2023",1550000.000
"209069","018","425691","2023",650.000
"209255","026","425151","2023",65.000
"209255","026","425421","2023",48.000
"210918","060","425276","2023",1.000
"211011","025","425351","2023",441.000
"215137","060","424111","2023",1.000
"215141","032","425839","2023",22.000
"215208","025","425351","2023",220.000
"219055","018","425112","2023",600.000
"219055","018","425691","2023",400.000
"219228","026","425151","2023",28.000
"219228","026","425421","2023",53.000
"220064","018","425112","2023",24863.000
"220155","066","425699","2023",200.000
