"KDSATKER","KDDEPT","KDMAK","JML_BILLING","JML_LAYANAN","REAL_VOLUME"
"413457","022","425514",10,2,3925.6
"413457","022","425515",59,5,61
"413457","022","425519",3,1,49005000
"413463","022","425513",548,20,855419.46
"413463","022","425514",170,4,154739
"413463","022","425515",386,19,404
"413463","022","425519",29,1,23113
"413472","022","425122",4,1,0
"413472","022","425513",233,17,1993728.22
"413472","022","425514",112,3,315112
"413472","022","425515",2758,19,265869
"413472","022","425519",32,1,1936970800
"413488","022","425513",1413,15,1767080253.97
"413488","022","425514",591,3,1267722
"413488","022","425515",840,15,2161600.95
"413488","022","425519",18,2,6977891432
"413494","022","425131",36,1,0
"413494","022","425513",3815,38,16137439507.84
"413494","022","425514",1658,3,887198464.81
"413494","022","425515",1595,44,4412131.12
"413494","022","425519",44,2,2706343900
"413508","022","425131",1,1,0
"413508","022","425513",3025,30,7775514178.05
"413508","022","425514",1198,3,109631946.82
"413508","022","425515",2146,29,6258212
"413508","022","425519",704,1,31986685000
"413514","022","425513",4090,21,38385126.58
"413514","022","425514",493,3,28577
"413514","022","425515",260,28,1101
"413514","022","425519",187,1,109438900
"413520","022","425122",1,1,0
"413520","022","425131",6,1,0
"413520","022","425513",2436,29,3821530818.7
"413520","022","425514",435,4,1072287.85
"413520","022","425515",518,27,597017.87
"413520","022","425519",38,1,1001025000
"413520","022","425811",4,1,0
"413520","022","425912",6,1,0
"413545","022","425513",1231,8,63268079.03
"413545","022","425514",798,3,689414.4
"413545","022","425515",1016,36,870668.48
"413545","022","425518",9,1,310242320.02
"413545","022","425519",435,2,1844931100.01
"413576","022","425131",4,1,0
"413576","022","425513",461,10,1642658.39
"413576","022","425514",43,2,169527
"413576","022","425515",22,1,9036.69
"413576","022","425519",17,1,272650000
"413582","022","425131",2,1,0
"413582","022","425513",251,15,2183131.61
"413582","022","425514",34,2,227669.2
"413582","022","425515",27,3,41555.68
"413582","022","425811",2,1,0
"413591","022","425513",16429,21,68098036172.71
"413591","022","425514",15814,4,2086504120.5
"413591","022","425515",3530,26,27943614.56
"413591","022","425519",213,2,180235798131
"413602","022","425131",1,1,0
"413602","022","425513",724,17,18207777.03
"413602","022","425514",202,4,38759227.97
"413602","022","425515",127,9,48761
"413602","022","425519",29,3,1703901536
"413602","022","425913",1,1,0
"413611","022","425513",580,12,1051813229.12
"413611","022","425514",150,3,431710
"413611","022","425515",119,13,495129
"413627","022","425122",1,1,0
"413627","022","425131",1,1,0
"413627","022","425513",146,13,7056
"413627","022","425514",19,1,1519
"413627","022","425515",36,2,300
"413633","022","425513",1328,24,2772189.47
"413633","022","425514",145,2,517755
"413633","022","425515",609,33,34174.46
"413633","022","425912",8,1,1
"413633","022","425913",2,1,0
"413642","022","425513",2595,31,2238575683.53
"413642","022","425514",524,2,671003.58
"413642","022","425515",597,27,173717.36
"413642","022","425519",71,1,4247102300
"413642","022","425913",1,1,0
"413658","022","425129",1,1,0
"413658","022","425131",1,1,0
"413658","022","425513",2555,31,59464559.3
"413658","022","425514",555,2,578537.45
"413658","022","425515",317,25,53302.97
"413658","022","425519",399,2,6932772301
"413664","022","425513",3060,32,7217652.97
"413664","022","425514",552,3,2204694220.67
"413664","022","425515",1155,5,702104.13
"413664","022","425519",2,1,2
"413670","022","425513",12460,20,214878709683.79
"413670","022","425514",8897,3,2227053448.86
"413670","022","425515",12659,68,43597445
"413670","022","425518",37,1,436693458989.49
"413670","022","425519",1065,4,112560194234
"413689","022","425513",558,10,32909038.17
"413689","022","425514",305,4,204805817.62
"413689","022","425515",192,11,9061.06
"413689","022","425519",1,1,4
"413695","022","425129",1,1,0
"413695","022","425513",795,10,146411.31
"413695","022","425514",78,2,10179
"413695","022","425519",69,1,289660000
"413709","022","425122",1,1,0
"413709","022","425513",1948,18,23142657470.95
"413709","022","425514",1172,4,8942479068.43
"413709","022","425515",1389,43,758824.47
"413709","022","425519",2,1,15039
"413709","022","425913",1,1,0
"413715","022","425513",2308,19,51006884
"413715","022","425514",789,3,424635
"413715","022","425515",1527,37,107415
"413715","022","425519",1,1,52
"413721","022","425122",1,1,26505000
"413721","022","425514",525,10,525
"413721","022","425515",16000,5,18373
"413721","022","425912",12,1,12
"413721","022","425913",1,1,1
"413730","022","425131",9,1,0
"413730","022","425513",1924,11,16002902128.22
"413730","022","425514",1309,6,4695491.22
"413730","022","425515",3881,57,1874159.82
"413730","022","425518",20,1,20947101641
"413730","022","425519",12,2,3842607985.48
"413730","022","425811",1,1,1
"413730","022","425912",2,1,1
"413746","022","425513",329,6,4569061740
"413746","022","425514",359,3,58903752.52
"413746","022","425515",1147,31,299626
"413746","022","425518",10,1,9388148122
"413746","022","425519",110,1,1467125800
"413752","022","425129",1,1,1
"413752","022","425513",270,13,1049204.63
"413752","022","425514",44,1,136319
"413752","022","425515",222,19,297605.01
"413761","022","425131",3,1,2
"413761","022","425513",640,17,1032241541.75
"413761","022","425514",386,3,3526744199.88
"413761","022","425515",81,11,464573.34
"413761","022","425519",78,1,22720200
"413783","022","425129",1,1,204635000
"413783","022","425513",3068,13,21891777431.34
"413783","022","425514",2214,5,65288313.59
"413783","022","425515",8930,76,2732263.71
"413783","022","425518",18,1,10843156574
"413783","022","425519",630,4,17415778552
"413792","022","425131",1,1,0
"413792","022","425513",1725,7,22850599561.3
"413792","022","425514",825,4,3188979
"413792","022","425515",5078,42,577301
"413792","022","425518",10,1,0
"413792","022","425519",138,1,7416863032
"413803","022","425513",348,16,2169703.99
"413803","022","425514",96,3,1364898.53
"413803","022","425515",125,18,20451
"413803","022","425519",41,2,135995400
"413812","022","425513",1839,30,242827726.56
"413812","022","425514",201,3,736283
"413812","022","425515",119,15,41962.73
"413812","022","425519",22,1,4411260000
"413828","022","425129",1,1,119816786
"413828","022","425131",1,1,0
"413828","022","425516",183,17,226605398.87
"413828","022","425912",1,1,0
"413834","022","425129",1,1,24806998
"413834","022","425516",124,14,33227099.13
"413840","022","425122",2,1,0
"413840","022","425516",378,29,56754731.69
"413859","022","425121",1,1,1
"413859","022","425516",49,16,11912103.63
"413865","022","425516",94,18,48207484.18
"413865","022","425518",1,1,0
"413865","022","425913",2,1,0
"413871","022","425516",148,18,17268828.82
"413871","022","425913",1,1,0
"413880","022","425122",1,1,0
"413880","022","425131",1,1,3
"413880","022","425516",841,30,111247123.89
"413880","022","425912",1,1,0
"413900","022","425122",1,1,14999999
"413900","022","425516",271,25,211925801.52
"413916","022","425122",1,1,0
"413916","022","425516",417,25,69915654.03
"413916","022","425811",1,1,0
"413922","022","425516",548,25,128922585.1
"413931","022","425516",188,25,10620151.43
"413947","022","425122",4,1,0
"413947","022","425516",654,34,111339160.33
"413953","022","425122",2,1,0
"413953","022","425129",1,1,0
"413953","022","425516",54,11,438901.1
"413978","022","425516",162,12,2722736.32
"413984","022","425516",927,32,133617177.25
"413990","022","425516",67,14,5546296.99
"414004","022","425516",112,23,38790639.87
"414004","022","425913",1,1,0
"414010","022","425516",120,14,51051439
"414010","022","425911",1,1,0
"414029","022","425516",809,29,51495357.88
"414035","022","425516",67,6,27306.94
"414041","022","425516",46,9,6797848.58
"414050","022","425516",382,20,54162252.59
"414050","022","425811",2,1,0
"414050","022","425912",1,1,0
"414066","022","425516",60,6,1296
"414072","022","425516",237,11,224500031.99
"414081","022","425122",1,1,42525000
"414081","022","425516",198,8,5076663.83
"414097","022","425516",51,5,3764
"414097","022","425913",1,1,0
"414101","022","425516",68,3,4906
"414117","022","425516",251,6,25352.04
"414123","022","425516",119,15,72457706.41
"414132","022","425516",17,5,469
"414148","022","425516",29,10,5973505.36
"414154","022","425516",78,7,1325457.17
"414154","022","425913",2,1,0
"414160","022","425129",1,1,1
"414160","022","425516",60,7,9880529.29
"414179","022","425516",31,9,3543352.73
"414179","022","425913",1,1,0
"414185","022","425516",189,11,25896848.85
"414191","022","425516",447,24,96458239.41
"414191","022","425913",1,1,1
"414205","022","425516",97,20,14467471.36
"414205","022","425811",2,1,0
"414211","022","425122",1,1,0
"414211","022","425516",342,21,122516349.32
"414220","022","425516",10,4,538.76
"414236","022","425516",178,20,297051481.43
"414242","022","425516",126,20,8402050.74
"414251","022","425516",1749,40,296557087.14
"414251","022","425912",1,1,0
"414273","022","425129",2,1,24999999
"414273","022","425912",13,1,0
"414282","022","425791",10,1,10000000
"414298","022","425122",2,1,0
"414298","022","425912",1,1,0
"414298","022","425913",1,1,1
"414302","022","425131",4,1,0
"414302","022","425912",10,1,9
"414318","022","425421",23,1,61
"414318","022","425912",1,1,1
"414318","022","425913",2,1,2
"414324","022","425122",4,1,113287513
"414324","022","425912",2,1,2
"414330","022","425122",1,1,91600000
"414349","022","425122",1,1,242200000
"414349","022","425912",2,1,0
"414355","022","425129",4,1,221677675
"414355","022","425811",1,1,1
"414355","022","425911",3,1,3
"414355","022","425912",3,1,3
"414355","022","425913",5,1,5
"414361","022","425122",2,1,0
"414361","022","425912",1,1,0
"417693","022","425122",2,1,0
"417693","022","425513",4647,11,14847091465.83
"417693","022","425514",2985,5,5138689
"417693","022","425515",2660,28,9145797.79
"417693","022","425519",36,2,2368360000
"417706","022","425516",328,20,382044839.58
"417706","022","425811",1,1,0
"417707","022","425513",5431,19,7394331893.15
"417707","022","425514",2533,2,18681257058.69
"417707","022","425515",2584,20,22804523
"417707","022","425519",119,2,1484287771
"417708","022","425516",267,24,20528199.4
"417720","022","425516",234,6,11678.78
"417874","022","425131",1,1,0
"417874","022","425287",3,1,11.32
"417874","022","425513",534,7,11751342504.57
"417874","022","425514",527,3,23851598117.69
"417874","022","425515",412,18,9939906.33
"417874","022","425519",2,1,20424
"418879","022","425129",1,1,10810000
"419171","022","425811",1,1,60
"419171","022","425912",1,1,1
"419171","022","425913",1,1,1
"419172","022","425912",4,1,4
"419173","022","425122",1,1,0
"419173","022","425151",1,1,170
"419173","022","425421",45,1,5628544
"419173","022","425912",1,1,1
"419220","022","425129",2,1,0
"419220","022","425516",26,7,228629.98
"419221","022","425122",1,1,0
"419221","022","425516",41,7,100224.15
"439180","022","425122",1,1,6000001
"439180","022","425514",275,3,275.06
"439180","022","425515",416,7,416
"439180","022","425519",87,3,87
"439180","022","425912",1,1,0
"439196","022","425515",105907,128,2808356.41
"439200","022","425519",331,6,331
"439200","022","425811",1,1,1
"439454","022","425519",106981,15,106998
"439454","022","425699",20,1,20
"439454","022","425839",3,1,3
"439454","022","425912",24,1,14
"439454","022","425914",2,1,2
"439460","022","425514",143,3,77425419.73
"439460","022","425912",2,1,2
"440006","022","425129",2,1,0
"440006","022","425131",4,1,794
"440006","022","425151",1,1,200
"440006","022","425421",4,1,47315062
"440006","022","425912",1,1,1
"440006","022","425913",1,1,1
"445572","022","425287",1200,27,12064
"445572","022","425912",1,1,0
"447786","022","425516",24,4,1697.64
"447899","022","425516",2,2,98
"449005","022","425516",284,6,30800
"449005","022","425811",1,1,1
"449005","022","425912",7,1,5
"449461","022","425516",48,12,7584322.72
"449462","022","425516",272,23,10416874.3
"449464","022","425516",110,18,7466381.22
"449465","022","425122",1,1,0
"449465","022","425516",325,25,20319827.35
"449466","022","425516",45,6,46769
"449467","022","425516",62,7,1505
"449468","022","425516",72,11,16999149
"449469","022","425516",167,9,221838.75
"449470","022","425516",44,5,1429975.05
"449482","022","425516",98,4,1782
"449484","022","425516",40,4,2293
"449487","022","425516",41,4,1210.06
"449487","022","425911",1,1,2
"449488","022","425516",193,29,7239968.6
"449488","022","425839",4,1,0.97
"449488","022","425913",3,1,0
"449491","022","425516",168,10,13278.82
"449493","022","425122",1,1,23000000
"449493","022","425516",92,8,5016079.84
"449508","022","425516",106,15,32840826.24
"449508","022","425518",1,1,15
"449514","022","425516",92,10,196302540
"449731","022","425122",1,1,3103009
"449731","022","425912",1,1,0
"449731","022","425913",1,1,0
"465487","022","425516",53,10,6664587.65
"465493","022","425516",74,10,12543420.14
"465590","022","425122",2,1,139456789
"465590","022","425287",83,20,92
"465590","022","425518",1,1,1
"465590","022","425519",3,2,3
"465590","022","425839",1,1,250
"465590","022","425913",8,1,8
"465601","022","425122",2,1,151734005
"465601","022","425519",3511,11,68518
"465601","022","425839",4,1,2750
"465601","022","425912",1,1,1
"465610","022","425122",1,1,76101001
"465610","022","425129",2,1,13500999
"465610","022","425287",694,14,6950.14
"465626","022","425139",1,1,0
"465626","022","425287",287,17,918
"465626","022","425517",89,6,2307119908340.87
"465626","022","425519",9,2,10
"465626","022","425913",2,1,0
"465632","022","425122",1,1,5200000
"465632","022","425129",1,1,139456789
"465632","022","425131",2,1,2
"465632","022","425287",10691,127,40640
"465632","022","425912",1,1,1
"465641","022","425122",1,1,0
"465641","022","425516",1362,13,5768
"465641","022","425519",21,2,51
"465657","022","425129",1,1,25999999
"465657","022","425131",4,1,4
"465657","022","425134",1,1,1
"465657","022","425516",8462,21,23783
"465657","022","425519",46,2,50
"465657","022","425911",1,1,0
"465657","022","425912",1,1,0
"465663","022","425129",1,1,0
"465663","022","425131",1,1,1
"465663","022","425516",7672,16,20994
"465663","022","425519",13,2,14
"465672","022","425131",5,1,5
"465672","022","425516",1772,18,7085
"465672","022","425519",21,2,49
"465675","022","425131",1,1,0
"465675","022","425516",272,8,1543
"465675","022","425519",6,1,7
"465676","022","425516",99,9,910
"465676","022","425519",19,2,37
"465677","022","425516",504,12,1462
"465677","022","425519",10,1,11
"465678","022","425516",1230,13,5210
"465678","022","425519",16,2,56
"465679","022","425516",705,12,2313
"465679","022","425519",18,2,18
"466250","022","425516",15,4,6891888.55
"466266","022","425122",2,1,0
"466266","022","425516",392,25,147990065.01
"466266","022","425811",3,1,0
"466266","022","425913",2,1,2
"466272","022","425516",1012,35,274628245.45
"466272","022","425811",17,1,13
"466272","022","425912",11,1,8
"466301","022","425122",1,1,74853300
"466317","022","425791",2,1,3800001
"466317","022","425912",1,1,1
"466348","022","425122",1,1,123000000
"467005","022","425912",4,1,4
"467006","022","425151",15,3,707
"467006","022","425512",1,1,4398
"467006","022","425699",40,1,0
"467006","022","425711",1,1,0
"467006","022","425811",1,1,0
"467006","022","425913",10,1,0
"467006","022","425999",1,1,0
"467309","022","425122",1,1,53367777
"467309","022","425811",1,1,0
"467309","022","425912",1,1,0
"467309","022","425913",4,1,0
"467321","022","425121",1,1,85000000
"467321","022","425699",2,1,27620
"467321","022","425811",3,1,0
"467321","022","425912",1,1,0
"467337","022","425122",1,1,0
"467345","022","425122",2,1,87777777
"467345","022","425699",4,1,0
"467345","022","425912",2,1,0
"467345","022","425913",13,1,0
"467352","022","425699",4,1,0
"467352","022","425913",1,1,0
"467364","022","425129",2,1,6165766440
"467364","022","425913",2,1,2
"467373","022","425131",38,1,812
"467373","022","425132",8,1,34
"467373","022","425151",31,7,500
"467385","022","425287",114,66,858
"467462","022","425512",4,1,4
"467462","022","425519",29,6,1358
"467478","022","425151",2,1,5
"467478","022","425287",647,21,11629
"467484","022","425287",18,2,102
"467484","022","425519",29,3,3740
"467484","022","425913",2,1,2
"467504","022","425131",13,1,574873.82
"467504","022","425911",2,1,0
"467504","022","425912",3,1,6
"467515","022","425122",1,1,0
"467515","022","425913",4,1,0
"499295","022","425516",85,13,4665917.22
"499522","022","425516",55,4,1126.79
"499531","022","425516",188,19,110272787.14
"499562","022","425131",9,1,49
"499562","022","425516",113,9,49018787.27
"499578","022","425516",28,5,4438
"499590","022","425516",46,6,40059448
"499590","022","425811",1,1,0
"499604","022","425516",101,5,3438
"499635","022","425516",36,4,3017.83
"499641","022","425516",16,4,588
"512769","022","425516",26,10,1875812.09
"512802","022","425129",1,1,10099999
"512802","022","425131",1,1,1
"512802","022","425139",1,1,1
"512802","022","425516",80324,17,178247
"512802","022","425519",210,2,210
"517658","022","425516",2,2,77.5
"517662","022","425516",56,5,18538
"517882","022","425122",2,1,0
"517882","022","425513",5137,28,138769094418.81
"517882","022","425514",3906,3,19661065.06
"517882","022","425515",6270,55,26741286.76
"517882","022","425519",219,3,9094198126
"517904","022","425513",522,16,803412
"517904","022","425514",159,3,60278
"517904","022","425515",35,10,461
"517904","022","425519",17,1,51827600
"517911","022","425513",2294,26,96229775281.66
"517911","022","425514",740,3,52193793836.39
"517911","022","425515",988,39,13648456.47
"517911","022","425519",177,1,8213700000
"517925","022","425513",236,8,283383.66
"517925","022","425514",13,1,18532
"517946","022","425513",248,18,2752501.85
"517946","022","425514",56,3,152610314.93
"517946","022","425515",50,2,19464.02
"517950","022","425513",838,11,597999623.54
"517950","022","425514",281,5,73759667.77
"517950","022","425515",371,23,470703.59
"517950","022","425811",1,1,0
"517971","022","425513",1777,10,523139.34
"517971","022","425514",187,2,95101878.41
"517971","022","425515",830,7,2141.07
"518100","022","425912",1,1,1
"518138","022","425516",152,9,251826395.52
"518138","022","425913",1,1,1
"518142","022","425132",1,1,1
"518142","022","425139",1,1,1
"518142","022","425516",56,10,20413713.75
"518159","022","425516",114,6,5609.4
"518163","022","425516",31,3,3384
"518170","022","425516",38,4,2231.66
"518170","022","425913",1,1,5000000
"518184","022","425516",88,5,23227385.6
"518191","022","425516",21,3,3197.32
"518206","022","425516",42,6,1126.95
"520454","022","425122",2,1,2262016550
"520454","022","425912",1,1,0
"521251","022","425129",1,1,10111111
"521251","022","425173",1,1,996475093
"521264","022","425513",533,6,3541090.28
"521264","022","425514",514,2,2070297.12
"521264","022","425515",734,33,3535278.2
"521264","022","425519",47,1,8620802000
"521285","022","425513",11,3,1998
"521285","022","425514",1,1,15
"521285","022","425515",1,1,144
"521292","022","425122",3,1,0
"521292","022","425513",368,6,1920253.76
"521292","022","425514",368,3,133349016.78
"521292","022","425515",387,9,3238947
"521307","022","425122",1,1,10150000
"521307","022","425513",1197,8,47632307862.61
"521307","022","425514",1048,2,41978305093.94
"521307","022","425515",2174,35,10259580.88
"521307","022","425519",2,1,10275
"521332","022","425513",1434,10,784310.23
"521332","022","425514",127,4,1486591178.76
"521332","022","425515",193,4,18052.67
"521349","022","425131",3,1,0
"521349","022","425513",755,22,1325386056.48
"521349","022","425514",456,2,719536344.18
"521349","022","425515",619,34,444459.21
"521349","022","425519",18,1,257853700
"521353","022","425513",49,8,429264.66
"521353","022","425514",31,2,126262.65
"521353","022","425515",45,11,15890.5
"521353","022","425519",1,1,180
"521360","022","425513",67,7,107277.1
"521360","022","425514",26,2,38843
"521360","022","425515",106,11,3438.33
"521395","022","425513",6374,47,35005404003.92
"521395","022","425514",4672,3,2455193834.69
"521395","022","425515",2824,51,103125073.95
"521395","022","425518",9,1,48233684.53
"521395","022","425519",335,3,5446812098.71
"521417","022","425122",1,1,7357000
"521417","022","425513",239,16,4622884.39
"521417","022","425514",26,3,300097223.29
"521417","022","425515",12,5,412
"521417","022","425519",9,1,66148300
"521417","022","425793",1,1,0
"521459","022","425122",2,1,0
"521459","022","425131",10,1,0
"521459","022","425513",42,5,110707.31
"521510","022","425513",9,1,2098438.2
"521510","022","425514",9,1,71067.96
"521510","022","425515",9,1,24669.99
"521527","022","425121",1,1,1
"521527","022","425131",4,1,0
"521527","022","425132",1,1,0
"521527","022","425513",231,9,89468303447.39
"521527","022","425514",8196,5,149062734.13
"521527","022","425515",18834,97,2770735.25
"521527","022","425519",144,4,1524
"521548","022","425513",634,11,246127123.49
"521548","022","425514",444,3,94075065.76
"521548","022","425515",325,25,506813.3
"521548","022","425519",4,1,337633600
"521552","022","425513",8930,15,4714731.21
"521552","022","425514",3291,4,772005112.27
"521552","022","425515",2350,24,15890.41
"521573","022","425513",3334,11,137651
"521573","022","425514",1575,2,46094
"521573","022","425515",265,7,5687
"521594","022","425122",1,1,3
"521594","022","425513",5839,15,6635716610.39
"521594","022","425514",3632,3,18410902.66
"521594","022","425515",2606,47,1323653.44
"521594","022","425518",10,1,0
"521594","022","425519",122,1,185380400
"521602","022","425122",1,1,1
"521602","022","425513",504,8,442634.69
"521602","022","425514",71,2,34772.8
"521602","022","425515",91,12,4999.87
"521602","022","425519",8,1,6410000
"521616","022","425513",5796,10,583427.13
"521616","022","425514",938,3,56452839.23
"521616","022","425515",1361,21,3573.51
"521620","022","425122",1,1,12000000
"521620","022","425513",4531,11,10348653215.4
"521620","022","425514",2958,2,20483288166.52
"521620","022","425515",1643,19,34591.23
"521620","022","425519",797,2,114196031
"521637","022","425129",2,1,0
"521637","022","425513",1575,15,79543477.05
"521637","022","425514",384,2,774237.2
"521637","022","425515",173,11,2387.06
"521641","022","425513",36,7,1895034.73
"521641","022","425514",18,1,14887
"521641","022","425515",14,6,30
"521658","022","425513",118,16,7874043482.74
"521658","022","425514",51,3,1527185437
"521658","022","425515",120,8,597563
"521662","022","425122",1,1,0
"521662","022","425513",404,9,86148316.96
"521662","022","425514",225,1,197902.8
"521662","022","425515",136,19,26973.45
"521683","022","425513",50,4,509810.79
"521683","022","425514",17,1,36430
"521683","022","425515",26,11,58
"521683","022","425519",11,1,872465400
"521690","022","425513",1086,10,5262442.38
"521690","022","425514",514,2,492153491.08
"521690","022","425515",1443,30,2321650.97
"521690","022","425519",16,1,179880000
"521705","022","425129",2,1,9299000
"521705","022","425513",2932,19,28390321.16
"521705","022","425514",1649,3,23692601686.95
"521705","022","425515",3019,30,10237824.09
"521705","022","425519",62,3,13759956667
"521705","022","425912",1,1,0
"521705","022","425999",1,1,20000
"521726","022","425513",22,1,38890
"521726","022","425514",22,1,38890
"521726","022","425515",11,1,93696
"521730","022","425129",1,1,2000000
"521730","022","425513",465,17,4142380673.47
"521730","022","425514",322,4,3212133133.77
"521730","022","425515",425,14,665159.39
"521730","022","425519",142,1,1819150000
"521747","022","425122",2,1,10290888
"521747","022","425513",86,9,72869.89
"521747","022","425514",65,3,51988.85
"521747","022","425515",69,5,2071
"521751","022","425248",6,1,4
"521751","022","425513",1028,17,13417146091.73
"521751","022","425514",409,2,3555569872.5
"521751","022","425515",124,14,14254.2
"521751","022","425913",2,1,2
"521768","022","425122",1,1,1
"521768","022","425513",435,25,268815792.09
"521768","022","425514",131,2,2298866865.99
"521768","022","425515",141,12,159680.65
"521768","022","425519",15,1,1609730000
"521789","022","425513",867,22,1176696.96
"521789","022","425514",271,4,52089712.68
"521789","022","425515",359,8,1792231.33
"521789","022","425519",4,2,79970418
"521789","022","425913",7,1,0
"521793","022","425513",76,9,314316.57
"521793","022","425514",37,2,44732.6
"521793","022","425515",44,10,40437.56
"521793","022","425519",21,1,1599865000
"521815","022","425513",86,15,2959093.72
"521815","022","425514",19,4,137127
"521815","022","425515",35,15,3971.64
"521822","022","425513",389,17,11466492.23
"521822","022","425514",42,2,9438
"521822","022","425515",285,17,5388
"521822","022","425519",20,1,19200000
"521836","022","425134",1,1,2795067517
"521836","022","425513",803,26,4170011238.61
"521836","022","425514",543,3,133527799
"521836","022","425515",870,30,1339436
"521836","022","425519",87,1,2969908100
"521840","022","425122",1,1,0
"521840","022","425513",5489,13,882777.96
"521840","022","425514",1117,1,50710.56
"521840","022","425515",3721,23,4940.68
"521857","022","425513",70,8,109468.85
"521857","022","425514",20,2,4292
"521857","022","425515",31,9,149
"521861","022","425122",1,1,0
"521861","022","425513",2865,19,2221236560.53
"521861","022","425514",1697,4,2712853.58
"521861","022","425515",659,26,443470.14
"521861","022","425519",627,3,27253446466.12
"521878","022","425131",1,1,0
"521878","022","425513",820,14,5647534.8
"521878","022","425514",214,5,168921311.72
"521878","022","425515",85,23,458060.04
"521878","022","425519",5,2,405090010
"521878","022","425913",2,1,0
"521882","022","425513",136,11,569895.16
"521882","022","425514",35,3,64030424.44
"521882","022","425515",19,1,16695.01
"521899","022","425122",2,1,0
"521899","022","425513",5936,42,56877124960.16
"521899","022","425514",4335,3,840456687.73
"521899","022","425515",3270,18,31015865.39
"521899","022","425519",2458,2,311786883530
"521904","022","425129",2,1,0
"521904","022","425131",5,1,0
"521904","022","425513",238,7,3502400
"521904","022","425514",74,1,74975
"521904","022","425515",15,2,15
"521904","022","425913",1,1,0
"521946","022","425131",1,1,12
"521946","022","425513",201,9,231491
"521946","022","425514",76,3,51554
"521946","022","425515",65,11,70
"521950","022","425129",2,1,196028996
"521950","022","425513",671,18,472082.33
"521950","022","425514",137,3,43159.6
"521950","022","425515",82,5,6126.13
"521950","022","425519",18,1,287325000
"521967","022","425513",1887,25,28094903432.57
"521967","022","425514",538,3,35309933274.15
"521967","022","425515",637,19,812557.66
"521967","022","425519",35,1,29481921100
"521967","022","425912",1,1,0
"521992","022","425516",228,18,29449450.1
"522007","022","425122",2,1,15000000
"522007","022","425516",49,12,8569231
"522011","022","425516",169,20,4857305.56
"522028","022","425516",241,18,6851551.53
"522032","022","425129",1,1,4500000
"522032","022","425516",104,13,9592423.94
"522578","022","425513",781,15,845122.49
"522578","022","425514",315,3,235321678.3
"522578","022","425515",82,3,19476
"522578","022","425518",10,1,11494.23
"522582","022","425129",1,1,85671019
"522582","022","425513",1712,14,5077185931.32
"522582","022","425514",797,4,8629290.7
"522582","022","425515",2742,45,1032859.25
"522582","022","425518",19,1,68786094.4
"522582","022","425519",69,2,1333890500.13
"522582","022","425912",6,1,0
"526181","022","425912",3,1,3
"526195","022","425122",2,1,0
"526195","022","425912",1,1,1
"526200","022","425122",1,1,5699999
"526200","022","425913",1,1,0
"526217","022","425911",1,1,1
"526217","022","425912",2,1,2
"526217","022","425913",2,1,2
"526222","022","425129",2,1,0
"528895","022","425122",1,1,1
"531954","022","425129",5,1,0
"538992","022","425516",36,9,4500285
"539011","022","425122",2,1,0
"539011","022","425129",2,1,0
"539011","022","425516",250,21,14557273.73
"539011","022","425811",1,1,0
"539011","022","425912",4,1,0
"539028","022","425122",1,1,0
"539028","022","425516",935,25,319251777.59
"547924","022","425516",23,9,19809605.28
"547924","022","425913",2,1,0
"559140","022","425513",1717,14,790214670.25
"559140","022","425514",458,3,1396825
"559140","022","425515",1279,25,2234611.25
"559140","022","425519",112,1,4095530200
"559154","022","425513",1009,12,12651593405.09
"559154","022","425514",664,1,2184605.12
"559154","022","425515",1401,36,4391032.6
"559154","022","425519",9,2,77209992
"559154","022","425811",1,1,0
"559161","022","425513",263,14,623054.63
"559161","022","425514",177,3,275996.73
"559161","022","425515",23,6,537
"559182","022","425513",6,3,309
"559182","022","425514",2,1,82
"559196","022","425513",96,5,1223626655.47
"559196","022","425514",70,2,162303
"559196","022","425515",25,5,107558
"559218","022","425122",2,1,2
"559218","022","425513",679,13,45279.13
"559218","022","425514",114,2,2103.2
"559218","022","425515",25,4,33
"559222","022","425122",2,1,0
"559222","022","425513",33,7,6313.4
"559222","022","425514",1,1,5
"559222","022","425515",4,2,4
"559239","022","425513",20,3,7586164.52
"559239","022","425514",18,1,66015.6
"559239","022","425515",18,1,39000
"559239","022","425519",18,1,299990000
"559243","022","425513",231,8,1069513.42
"559243","022","425514",52,2,59520.82
"559243","022","425515",39,7,23337.08
"559243","022","425519",24,1,23301200
"559250","022","425513",1233,18,405489.23
"559250","022","425514",372,3,3589021.19
"559250","022","425515",558,13,172418.71
"559250","022","425519",280,1,33105600
"559264","022","425513",141,11,376176.54
"559264","022","425514",105,3,5548865.94
"559264","022","425515",65,16,130805.17
"559271","022","425513",516,13,1053401.97
"559271","022","425514",183,2,29111
"559271","022","425515",96,16,175
"559271","022","425519",1,1,455000
"559285","022","425513",6810,19,19291072089.16
"559285","022","425514",4962,2,32952898.28
"559285","022","425515",2594,3,69808148.74
"559285","022","425518",9,1,25160.1
"559285","022","425519",13,1,2613325800
"559292","022","425122",2,1,0
"559292","022","425513",14861,23,12608256890.99
"559292","022","425514",5880,3,619119800.41
"559292","022","425515",12913,27,89729760.03
"559292","022","425518",9,1,3334212.66
"559292","022","425519",2935,4,147640680522
"559311","022","425513",3538,18,994256.89
"559311","022","425514",1210,3,614908413.31
"559311","022","425515",546,21,14465.36
"559311","022","425519",149,2,295591647
"559328","022","425513",348,13,1643723.91
